category,sub_category,city,name,area,address,phone_no_1,phone_no2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkdin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_of_two
Cafes with Indoor Seating,Family practice physician,Giddalur,U,,"PADHMAVASTHI GARDENS KURNOOL-ONGOLE, HIGH WAY",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Giddalur,Mr.Chai cafe,,"9WHR+X59, Ongole - Kurnool Main Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Giddalur,Tea palace,,beside TVS showroom,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,"9WHQ+VR6, Nandyal - Ongole Rd",Giddalur,Friends Cafe,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Giddalur,Food Court Family Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Giddalur,SIXER'S CAFE,,"To, Racherla Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Giddalur,KOTHAPATNAM RESTAURANT,,"GIDDALUR, ( KURNOOL TO ONGOLE, HIGHWAY, MAIN ROAD",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Giddalur,URC Giddalur,,"9WJR+FFH, Ganesh Nagar",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Giddalur,T VANAMM,,"Backside of pottisreeramulu statue, Radio bavi street, opp. Library",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Giddalur,Hotel Rajasthan,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Giddalur,Aunti Gari Hotel Vegetarian,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Giddalur,Pullaiah Hotel Giddaluru,,"9WHJ+Q96, Ongole - Kurnool Main Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Tea store,Giddalur,Coffe Break,,"Near, Racherla Rd, beside railway track",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Giddalur,BISMILLA CHAI CAFE,,"Temporarily closed] 9WGC+J8C, Britan Street",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Giddalur,Frinds Cafe,,Temporarily closed] 9WGF+8F6,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Food court,Gundugolanu,GARUDA Food Courts,,nan,090302 22222,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Gundugolanu,CHAI BUCKET,,"near, Highway",093982 28677,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Gundugolanu,NILAGIRIS PREMIUM COFFEE -NPC,,"TOLLPLAZA, near KALAPARRU",080188 66999,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Gundugolanu,Madras Filter Coffee - Kalaparru,,tollgate,091538 37777,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Gundugolanu,GT cafe,,"Kunkullamma Temple, Road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Gundugolanu,Tirumala Dairy Factory Outlet,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Car wash,Gajuwaka,Brew N Bubble,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Gajuwaka,Rowdy Momo Cafe Gajuwaka,,"Kanithi Rd, opp. HDFC Bank ATM",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Gajuwaka,Zoop Cafe,,"timpany school, Main Rd, opp. Bachapan school",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Family-friendly,Gajuwaka,Cafe Et cetera,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Indian,Gajuwaka,BRUNCH & SUPPER,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Gajuwaka,Momos N Mocktails,,"Ward - 72, NH16",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Gajuwaka,Cafooze restro cafe,,near to officers club,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Nindra,R&R Cafe Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,Chitra coffee bar,,"Collector bunglow, 34, New",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Nindra,THE CHOTU CAFE,,"THE CHOTU CAFE, MBT Road, Nagapalyam, beside Trends",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,Chitra Coffee Bar,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Nindra,Chittoor Cafe,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,SK The 2nd Cup Cafe,,"2a, Kadapa - Tirupati Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Nindra,Aroma Coffee House,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,Chittoor cafe,,"744C+H46, Apollo Medical College Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,WakeCup - Tea Trance - Snack Boat,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Family-friendly,Nindra,GARUDA FAMILY DABA AND CAFE,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,Tabun Chai,,Kadapa - Chittoor Hwy,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Nindra,Cafe Coffee Day,,"5VQ8+J3M, Bengaluru - Tirupati Hwy",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Nindra,Classic Rider Cafe,,"12, Kallur - Rompicherla Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Nindra,caffeine street,,"R & B colony, beside Apollo Medical College Road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Nindra,Tanishka Cafe,,"Temporarily closed] Sai Nagar Street, By-pass road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,THE CHOTU CAFE,,"THE CHOTU CAFE, MBT Road, Nagapalyam, beside Trends",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Continental restaurant,Pissatur,HYPE Cafe and Bistro,,742C+V9W,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Chitra coffee bar,,"Collector bunglow, 34, New",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,R&R Cafe Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Main Street Cafe,,"Puttur Rd, beside prakruthi Nursery, opposite to saptagiri grameena bank",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Nellai Thati Bellam Coffee (SV Cafe),,"6-266/KR, Bangalore Tirupathi Bypass Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Cafe Center,,74JC+MJC,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Pissatur,Chittoor Cafe,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Canton Cafe,,"Revenue Ward 34, Gvg Street",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Pissatur,MJs Cafe & Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Café Coffee Day,,"No. 476 And 407/2, Chittor Panchayati Kukkalapalli Village, Taluk",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Star Coffee Bar,,"14-341/3, near Govt Hospital",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Family-friendly,Pissatur,Cafe Garuda And Resturant,,Bengaluru Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,KAFE KAHANI,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Pissatur,90's cafe,,"4-1528,massed mitta",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,SK CAFE,,"11, Ganganapalli Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Pissatur,Farsi Flavours - The Persian Cuisine,,"Ground Floor, The Cafe Garage, Bengaluru - Tirupati Hwy",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Tea Day,,"Vinayaka Complex, Banglore-Tirupathi, Chittoor By-Pass Junction, Gandla Kothur, Yadamari Mandal, 6, Lane Bypass Road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,WakeCup - Tea Trance - Snack Boat,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Chittoor cafe,,"744C+H46, Apollo Medical College Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,1/2 cafe,,Vellore Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,CHAI CUPP,,Kothakota,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,caffeine street,,"R & B colony, beside Apollo Medical College Road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Tejas Cafe,,"52VV+QH6, NH 69",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,SRI MURUGAN TEA COFFEE COOLDRINKS,,"53PR+CV2, Bengaluru Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Alpha cafe,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Bonda Soup & Coffee,,"935M+WG5, Puthalapattu - Naidupeta Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Chitra coffee bar,,"32-745, opp. HP petrol pump",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,COFFEE EXPRESS,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Tabun Chai,,Kadapa - Chittoor Hwy,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Chitra Coffee Bar,,"11-457, near OTK Road, beside Gurunatha theatre",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,TEA HOUSE,,"Cross, opp. Mandal Office",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Saraswathi Cafe,,"6P2W+833, MBT Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Restaurant,Pissatur,8Quats Cafe,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Murugesh Tea Shop,,"29-344, 5th Cross St",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Cafe Coffee Day,,"5VQ8+J3M, Bengaluru - Tirupati Hwy",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Gopi Cafe,,"3 -1, near Indian Oil",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Rayalaseema Coffee House,,"Kottapeta Village, 1-143, NH40",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,The Coffee Shop,,X934+36R,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,LEPAKSHI COFFEE BAR,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,TEA TALK,,Puttur Road,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Aroj's cafe,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Araku valley coffee cafe,,"JCW3+HX2, Alipiri Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,SriSailam Coffee Cafe,,NH 44,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,CAFE AGAPE,,"church compound, 27/178/20",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Kumbakonam degree Coffee,,"FH24+QJX, Puttur - Gopalakrishna Puram Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Veda cafe,,Temporarily closed,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Biryani,Pissatur,NELLORE RUCHULU,,"10-63, Thottapalyam Street, Gandhi Road, near YES Bank",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Sri Chaitanya Degree College Canteen,,"2931, Mallela Vaari Street, opp. Panchayati Office, beside SaiSuraksha Children Hospital",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Sujatha Cafe,,"13-2, Vellore Road, near Reliance Mart",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,Coffee bucks,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,The Cafe Garage,,Permanently closed] Bengaluru - Tirupati Hwy,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Coffee shop,Pissatur,PP Coffee Day,,"Temporarily closed] Oticheruvu, Vellore Rd, opposite Krishnaveni Jr College",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Dvaita Tea Cafe,,"Temporarily closed] 980, Kamalamba St",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Classic Cafe,,"Temporarily closed] Municipal complex, Chittoor - Puttur Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,MITTOOR Cafe,,"Temporarily closed] Police complex, Jail Khana St",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Tanishka Cafe,,"Temporarily closed] Sai Nagar Street, By-pass road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Charan Cafe,,Temporarily closed,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Indoor Seating,Cafe,Pissatur,Ashvanth Cafe,,"Temporarily closed] Shop 5, near Raghava Theatre",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Coffee shop,Chirala,Sri Murari cafe,,"Tata Motors Showroom, opposite Chirala Bypass Road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Alwish Family Restaurant & Candle light dinners,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Coffee shop,Chirala,బెల్లం టీ జోన్,,"Papai palem road bypass, Kothapeta Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Coffee shop,Chirala,Gokul Tea & Snacks,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,The Costal Cravings,,"At Grand Arya Beach Resorts, Ramapuram Beach Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,MY KITCHEN FAMILY RESTAURANT,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Breakfast,Chirala,Janaki Tiffin Center,,"Beside Vaishnavi Avenue, Polimera Rd, opposite Prakasam Guest House",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Non Vegetarian Restaurant,Chirala,Abhiruchii Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Vegetarian,Chirala,Vanamadhuri Grand,,High School Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Indian,Chirala,Riviera Restaurant,,Q99F+XG,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Coffee shop,Chirala,Bharath cafe,,"NH-216, road, near hai restaurant",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Dine N Play,,Bus Stand,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Food court,Chirala,Usha Cafe,,opposite bare hospital,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Coffee shop,Chirala,Royal Cafe,,near Hp Petrol Pump,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Subbareddy Hotel,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Cafe,Chirala,ANNAPOORNA COFFEE MANUFACTURERS,,"Door No.21, 94, Main Rd, opp. Girl's High School",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Friends Family Restaurant and Dhaba,,"Beside venkateswara Swamy temple Parchur, to, chirala road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Kondapalli's Kitchen,,"4-179A, GBC Rd, beside Reliance Petrol Bunk",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Family-friendly,Chirala,Missamma Family Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Cafe,Chirala,SAGAR’s Cafe,,"SAGAR FOODS, 301, 2nd Line",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Pizza,Chirala,Pizza Point,,"Pedda radam center, Main Rd, beside sivalayam temple",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Biryani,Chirala,Athidhi Grand Family Restaurant Chirala,,beside Hyma Hospital,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Family-friendly,Chirala,Vennela's Sai Zero Degrees Robot Restaurant,,"R9G3+JVH, Durbar Rd, near SBI",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Barbecue,Chirala,GRILLLAND BBQ FAMILY RESTAURANT,,Main Road,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,AHA Family Restaurant & Dhaba,,"Post & Mandal, opposite Bharat Gas, near Sai baba Mandir",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Coffee shop,Chirala,Poorna Coffee & Tea Works,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Vasudeva Vilas,,"R9G3+9J9, Durbar Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Fast Food,Chirala,Beach Kitchen,,Q84W+57R,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Bakery and Cake Shop,Chirala,Temptations,,opp. sri chaithanya school,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Biryani,Chirala,GAYATHRI BIRIYANI POINT,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Family-friendly,Chirala,Aashiq Restaurant's SJ FOOD PARADISE,,R9M6+JXJ,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Pizza,Chirala,Fire House,,"Shop 2 opp: Surya Hospital, Kotla Bazaar",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Biryani,Chirala,PP FOOD JUNCTION,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Fast Food,Chirala,Baji fastfood and juices,,"Kaluva center, prachur, chirala road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Dubai Sheikh Arabic Mandi,,"R9H4+C38, Polimera Rd, opp. Avvaru Butchaiah Handlooms",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Uday Hyderabad biryani House {A/c},,"Cinema theatre, near Ipurpalem",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Ice Cream,Chirala,Madurai Famous Jigarthanda LLP - Since 1977,,"next to TMB Bank, opp. to Lakshmi Home foods",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Family-friendly,Chirala,Daawat Family Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Fast Food,Chirala,Fried Wings,,Kotla Bazaar,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Fast Food,Chirala,Mr.MOGILI,,"R9G2+MJF, High School Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Biryani,Chirala,FOREST ARABIC MANDI,,"1st floor Avaru, buchayi bulding, 13-9-26, Polimera Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,RUSH CAFE,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Cafe,Chirala,Verandah Coffee Roasters and Café,,"Ground floor, Road # 1, 54-20-6",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,ORANGE RESTAURANT,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Indian,Chirala,Vaarahi Biryani House,,"R9F2+RVP, Durbar Rd",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Yalla's Hub,,Temporarily closed,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Indian,Chirala,Nawab’s Kitchen,,"Shop No 2, shanthi Theatre, opp. Tvs Showroom",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Cafe,Chirala,Café Coffee Day,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Cafe,Chirala,CHAI DUNIYA TEA CAFE,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Happy Days Beach Resorts,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Resort hotel,Chirala,BLUE6 BEACH RESORTS,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Fast Food,Chirala,Dharani Sri Raagijaava Vedullapalli,,"flowers market, railway gate road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Vegetarian,Chirala,Rambabu Mess,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Lodge,Chirala,Srinivasa Grand,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Aadhya’s Food Court,,"216 - highway, Vedullapalli - Vodarevu Rd, beside old cinema hall",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Hotel,Chirala,Bala Residency,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Resort hotel,Chirala,THE HUTS RESORT,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Resort hotel,Chirala,Riviera Beach Resort,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,3-star hotel,Chirala,Palm Coast Beach Resorts,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Family-friendly,Chirala,RS Family Restaurant,,Chirala Bypass Rd,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Indian,Chirala,TIPPU PANJABI FAMILY DHABA,,NH 216,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,AMOGHA FAMILY RESTAURANT,,"Temporarily closed] Sangam theatre road, near sub register office",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,TR FAMILY RESTAURANT,,"R9FH+JPH, Prasad Nagar near NH -216,VRS & YRN DEGREE college Road,Vodarevu Junction, Road, bypass road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Resort hotel,Chirala,Seagull Beach Resort,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Tiffin center,Chirala,Balaji tiffin centre,,"15-1-19, opp. Ramastambam Road",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Resort hotel,Chirala,Seabreeze Beach Resorts,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Hotel,Chirala,V Hotels and Resorts,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Ajanta Family Restaurant AC Karamchedu,,"Chirala Parchur Rd - Karamchedu Rd, near Madhya Bus Stand",nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Punjabi,Chirala,R One Punjabi Dhaba Multicuisine Restaurant,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,State government office,Chirala,"APSRTC BUS STAND , CHIRALA",,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Fast Food,Chirala,Varun Beach Kitchen,,Q83X+25F,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,Sri Kanakadurga Restaurant and Bar (KD),,Temporarily closed,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Resort hotel,Chirala,GRAND ARYA BEACH RESORTS,,nan,nan,,nan,,,India,,,,,,,,,,,,,,
Cafes with Outdoor Seating,Restaurant,Chirala,YV's Hungry Island,,"Bapatla engineering college road, opposite ramalayam",nan,,nan,,,India,,,,,,,,,,,,,,
