category,sub_category,city,name,area,address,phone_no_1,phone_no2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkdin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_of_two
Hospitals & Clinics,Health Clinics,Rampachodavaram,"Sridevi Medicals,Rampachodavaram","CQQG+WQH, SH 38","CQQG+WQH, SH 38, Rampachodavaram, Andhra Pradesh 533288",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: CQQG+WQH,533288.0,,,,,
Hospitals & Clinics,Health Clinics,Rampachodavaram,VIGNESH MEDICAL STORES,"CQPG+JX7, Rampachodavaram","CQPG+JX7, Rampachodavaram, Andhra Pradesh 533288",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: CQPG+JX7,533288.0,,,,,
Hospitals & Clinics,Health Clinics,Rampachodavaram,NETRA EYE CARE CENTER & OPTICALS,"Govt. Area, hospital Road","Govt. Area, hospital Road, opp. : Junior college, beside Bajaj showroom, Rampachodavaram, Andhra Pradesh 533288",,,,,Andhra Pradesh,India,,,,,,,,,533288.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Sri clinic,"Venkatagiri road, yerpeedu","Venkatagiri road, yerpeedu, Yerpeedu, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Hakshitha Clinical Lab హక్షిత క్లీనికల్ ల్యాబ్,"Venkatagiri Road, Yerpedu","Venkatagiri Road, Yerpedu, Tirupati, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Aadithya medicals and clinic,"Door no 9-44, to","Door no 9-44, to, Karakambadi Rd, Mangalam, Karakambadi Rural, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,,,,,,517520.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,"Government Hospital,yerpedu","PH3W+C3R, Yerpadu","PH3W+C3R, Yerpadu, Chindepalle, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: PH3W+C3R,517619.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Sri Jayalakshmi clinc,"2-25, LR Palli St","2-25, LR Palli St, Yerpedu, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,PLR HOSPITAL,"QM3W+X6J, Srikalahasti","QM3W+X6J, Srikalahasti, Andhra Pradesh 517640",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: QM3W+X6J,517640.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Amara Hospital - Multispeciality Hospital in Tirupati | Critical Care,"QM3W+X6J, Srikalahasti","QM3W+X6J, Srikalahasti, Andhra Pradesh 517640",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: QM3W+X6J,517640.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Sankalpa Super Speciality Hospital,"Karakambadi Bazar St, Tata Nagar","Karakambadi Bazar St, Tata Nagar, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,,,,,,517501.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Sree padmavathy clinic and medicals,"No 1 bazaar street, road","No 1 bazaar street, road, Tirupati, Andhra Pradesh 517526",,,,,Andhra Pradesh,India,,,,,,,,,517526.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,MERCY CLINIC,"Vyas Nagar, opp. Saptagiri Grameena Bank Amanduru Panchayat","Vyas Nagar, opp. Saptagiri Grameena Bank Amanduru Panchayat, Yerpedu, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Yekollu Padmavathi Children’s And Dental hospital,"20-3-124L/1, yerramitta","20-3-124L/1, yerramitta,Akkarampalli Road FIRST RIGHT FROM LEELAMAHAL CIRCLE, TOWARDS, Karakambadi Rd, inside THE LANE, beside SUDHAKAR DENTAL, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,,,,,,517501.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Kolors Healthcare Tirupati,"H.No:25, K.R. Trade","H.No:25, K.R. Trade, 3rd floor, KT Rd, beside Andra Bank, Srinivasa Nagar, Varadaraj Nagar, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,,,,,,517501.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,Ganapathi clinic,"GFQG+4MC, Appalayagunta","GFQG+4MC, Appalayagunta, Andhra Pradesh 517551",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GFQG+4MC,517551.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,SRI SANJEEVANI JANAHITHA CLINIC,"Door No: 16, 756","Door No: 16, 756, Vinayaka Swamy Temple Street, Sri Ram Nagar colony, Srikalahasti, Andhra Pradesh 517640",,,,,Andhra Pradesh,India,,,,,,,,,517640.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,డాక్టర్ గిద్దలూరి బ్రహ్మయ్య వైద్యశాల,"Nehru Street, Srikalahasti","Nehru Street, Srikalahasti, Andhra Pradesh 517640",,,,,Andhra Pradesh,India,,,,,,,,,517640.0,,,,,
Hospitals & Clinics,Health Clinics,Yerpedu,SRI JAYALAKSHMI CLINIC,"Shop 2, Srikalahasti - Tirupati Rd","Shop 2, Srikalahasti - Tirupati Rd, Yerpadu, Andhra Pradesh 517644",,,,,Andhra Pradesh,India,,,,,,,,,517644.0,,,,,
Education,College,Brahma Samudram,Brahmasamudram Government School,"GXQ2+PG6, Brahmasamudram","GXQ2+PG6, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GXQ2+PG6,515767.0,,,,,
Education,College,Brahma Samudram,KGBV BRAHMASAMUDRAM,"GWPX+R37, Brahmasamudram","GWPX+R37, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GWPX+R37,515767.0,,,,,
Education,College,Brahma Samudram,Residential school for girls,"GXQ2+RP7 Recidential school for girls, Brahmasamudram","GXQ2+RP7 Recidential school for girls, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GXQ2+RP7,515767.0,,,,,
Education,College,Brahma Samudram,BRAHMASAMUDRAM CHURCH,"GOVT SCHOOL, VILLAGE NEAR","GOVT SCHOOL, VILLAGE NEAR, Brahmasamudram, Andhra Pradesh",,,,,Andhra Pradesh,India,,,,,,,,,515767.0,,,,,
Education,College,Brahma Samudram,Johns home,"GWQX+C3C, Brahmasamudram","GWQX+C3C, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GWQX+C3C,515767.0,,,,,
Education,College,Brahma Samudram,Sri Sai Baba National Degree College,"MHFX+PF3, Hospital Road","MHFX+PF3, Hospital Road, opp. ZP Office, Gulzarpet, Anantapur, Andhra Pradesh 515001",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: MHFX+PF3,515001.0,,,,,
Education,College,Brahma Samudram,mpp School,"MHFX+PF3, Hospital Road","MHFX+PF3, Hospital Road, opp. ZP Office, Gulzarpet, Anantapur, Andhra Pradesh 515001",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: MHFX+PF3,515001.0,,,,,
Education,College,Brahma Samudram,bramhasamudram sachivalayam,"GWQW+GVM, Brahmasamudram","GWQW+GVM, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GWQW+GVM,515767.0,,,,,
Education,College,Brahma Samudram,M.p.p. school,"GXM7+CC8, Anantapuram Nanjapuram","GXM7+CC8, Anantapuram Nanjapuram, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GXM7+CC8,515767.0,,,,,
Education,College,Brahma Samudram,Srisaila Bramarambika Junior college,"Hanuman circle, opp. Vishal Mart","Hanuman circle, opp. Vishal Mart, Donimukkala, Guntakal, Andhra Pradesh 515801",,,,,Andhra Pradesh,India,,,,,,,,,515801.0,,,,,
Education,College,Brahma Samudram,Bramhsamudram Anganwadi center 1,"GWQW+GVP, Unnamed Road","GWQW+GVP, Unnamed Road, Brahmasamudram, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: GWQW+GVP,515767.0,,,,,
Education,College,Chandragiri,Govt junior college for boys,"3-157, Srinivasa Mangapuram Rd","3-157, Srinivasa Mangapuram Rd, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101.0,,,,,
Education,College,Chandragiri,"Government Polytechnic College, Chandragiri","Ithepalli, Andhra Pradesh 517102","Ithepalli, Andhra Pradesh 517102",,,,,Andhra Pradesh,India,,,,,,,,,517102.0,,,,,
Education,College,Chandragiri,Sampradaya Paatashaala,"H8QJ+R4M, Chandragiri","H8QJ+R4M, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8QJ+R4M,517101.0,,,,,
Education,College,Chandragiri,MGR College of Physiotherapy,"Old pet, Chandragiri","Old pet, Chandragiri, Tirupati, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101.0,,,,,
Education,College,Chandragiri,GOVERNMENT BC COLLEGE BOYS HOSTEL,"H8R6+XHG, Chandragiri","H8R6+XHG, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8R6+XHG,517101.0,,,,,
Education,College,Chandragiri,SGS Arts College,"19-4-3H/ 13 A2 Venkatareddy colony, STV Nagar","19-4-3H/ 13 A2 Venkatareddy colony, STV Nagar, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,,,,,,517501.0,,,,,
Education,College,Chandragiri,Royal MBA College,"H7GW+V73, Andhra Pradesh 517101","H7GW+V73, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H7GW+V73,517101.0,,,,,
Education,College,Chandragiri,Sri Padmavathi Zilla Parishad Girls High School,"H8Q9+754, Chandragiri","H8Q9+754, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8Q9+754,517101.0,,,,,
Education,College,Chandragiri,GOVT JUNIOR COLLEGE (GIRLS),"Unnamed Road, Chandragiri","Unnamed Road, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101.0,,,,,
Education,College,Chandragiri,Sree Srinivasa Degree College,"H8R6+FXH, Dwaraka Nagar Road","H8R6+FXH, Dwaraka Nagar Road, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8R6+FXH,517101.0,,,,,
Education,College,Chandragiri,s p ram rayalaseema jr college,"H8Q8+66V, Chandragiri","H8Q8+66V, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8Q8+66V,517101.0,,,,,
Education,College,Chandragiri,Divya,"H8Q8+66V, Chandragiri","H8Q8+66V, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8Q8+66V,517101.0,,,,,
Education,College,Chandragiri,Nri,"H8Q8+66V, Chandragiri","H8Q8+66V, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: H8Q8+66V,517101.0,,,,,
Education,College,Chirala,VRS & YRN College Chirala,"R9MJ+RFP, Chirala Bypass Rd","R9MJ+RFP, Chirala Bypass Rd, NTR Nagar, Chirala, Ipuru Palem Rural, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9MJ+RFP,523157.0,,,,,
Education,College,Chirala,Chirala Engineering College Chirala,"R9MJ+RFP, Chirala Bypass Rd","R9MJ+RFP, Chirala Bypass Rd, NTR Nagar, Chirala, Ipuru Palem Rural, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9MJ+RFP,523157.0,,,,,
Education,College,Chirala,"Sri Vidya Junior College, Chirala","Durbar Rd, Paparajuthota","Durbar Rd, Paparajuthota, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155.0,,,,,
Education,College,Chirala,Bharathi Degree College,"Station Road, Perala","Station Road, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,,523157.0,,,,,
Education,College,Chirala,St. Ann's College of Engineering & Technology,"Q8GH+GGH, Nayani Palli Village","Q8GH+GGH, Nayani Palli Village, ChallaReddy Palem Post, Vetapalem Mandal, Chirala, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8GH+GGH,523187.0,,,,,
Education,College,Chirala,Yarlagadla Annapoornamba (YA) Government College for Women,"R9H2+CCC, High School Rd","R9H2+CCC, High School Rd, Muntha vari Centre, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9H2+CCC,523155.0,,,,,
Education,College,Chirala,SriMedha V,"Muntha vari Centre, Chirala","Muntha vari Centre, Chirala, Andhra Pradesh 523156",,,,,Andhra Pradesh,India,,,,,,,,,523156.0,,,,,
Education,College,Chirala,Sri Gowthami Institutions,"R9F6+8H2, Government Hospital Rd","R9F6+8H2, Government Hospital Rd, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9F6+8H2,523157.0,,,,,
Education,College,Chirala,Chaitanya Bharathi Degree College,"R9H3+C5Q, Muntha vari Centre","R9H3+C5Q, Muntha vari Centre, Chirala, Andhra Pradesh 523156",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9H3+C5Q,523156.0,,,,,
Education,College,Chirala,Vignana Bharathi Junior College,"R9G4+4P7, Wood Nagar Colony","R9G4+4P7, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9G4+4P7,523157.0,,,,,
Education,College,Chirala,"CHIRALA COLLEGE OF NURSING (GNM, PBBSc-Post Basic BSc and BSc Nursing College in Chirala, Bapatla District)","R9G4+4P7, Wood Nagar Colony","R9G4+4P7, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9G4+4P7,523157.0,,,,,
Education,College,Chirala,St.Ann's College of Pharmacy,"Q8HJ+39J, Nayunipalli(V)","Q8HJ+39J, Nayunipalli(V), Vetapalem(Md, Chirala Bypass Rd, Chirala, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8HJ+39J,523187.0,,,,,
Education,College,Chirala,Chirala College Of PG Studies,"Q9P9+VVQ, Kotha Peta Rural","Q9P9+VVQ, Kotha Peta Rural, Andhra Pradesh 523165",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q9P9+VVQ,523165.0,,,,,
Education,College,Chirala,pratap college education,"R957+F2X, Ramapuram Beach Rd","R957+F2X, Ramapuram Beach Rd, Indira Nagar Colony, Kothapeta, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R957+F2X,523157.0,,,,,
Education,College,Chirala,AKP & PK Junior College,"R9JF+3GJ, Vadarevu Rd NTR Nagar","R9JF+3GJ, Vadarevu Rd NTR Nagar, Kothapeta, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9JF+3GJ,523157.0,,,,,
Education,College,Chirala,ITI College,"Q8W8+3VW, ITI Colony","Q8W8+3VW, ITI Colony, Jandrapeta, Chirala, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8W8+3VW,523187.0,,,,,
Education,College,Chirala,SKBNM ITI COLLEGE IPURUPALEM,"Q8W8+3VW, ITI Colony","Q8W8+3VW, ITI Colony, Jandrapeta, Chirala, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8W8+3VW,523187.0,,,,,
Education,College,Chirala,Oxford school of nursing,"Kothapeta, Chirala","Kothapeta, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,,523157.0,,,,,
Education,College,Chirala,Sri Narendra ITC,"Marimmapeta, Chirala","Marimmapeta, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155.0,,,,,
Education,College,Chirala,St Marks Luthern Junior College,"R9H5+8P2, Perala","R9H5+8P2, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9H5+8P2,523157.0,,,,,
Education,College,Chirala,Chirala Engineering College Cricket Ground,"Q9QF+R88, Kotha Peta Rural","Q9QF+R88, Kotha Peta Rural, Andhra Pradesh 523165",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q9QF+R88,523165.0,,,,,
Education,College,Chirala,Viveka College Of Education,"M), Papayapalem","M), Papayapalem, D.no. 6-137, Vaddesangam, Kottapeta Vetapalem, PO, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,,523157.0,,,,,
Education,College,Chirala,Chirala engineering college hostel,"Q9QC+8P8, Chirala Engineering College Rd","Q9QC+8P8, Chirala Engineering College Rd, Kotha Peta Rural, Andhra Pradesh 523165",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q9QC+8P8,523165.0,,,,,
Education,College,Chirala,B.B.H Jr College Vetapalem,"Q8M3+F2R, Panchayati Rd","Q8M3+F2R, Panchayati Rd, Vetapalem, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8M3+F2R,523187.0,,,,,
Education,College,Chirala,Bandla Bapaiah Hindu Junior College Ground,"Q8M3+JCM, Vetapalem","Q8M3+JCM, Vetapalem, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8M3+JCM,523187.0,,,,,
Education,College,Chirala,SRI CHUNDURI SATYANARAYANA SON ( 326 ) - CHIRALA,"shop : 326, mgc market","shop : 326, mgc market, Muntha vari Centre, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,,,,,,523155.0,,,,,
Education,College,Chirala,Kalikamba College of Education,"R9F7+776, Kothapeta","R9F7+776, Kothapeta, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9F7+776,523157.0,,,,,
Education,College,Chirala,PSB College of Education,"R9F6+9GC, Polimera Rd","R9F6+9GC, Polimera Rd, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9F6+9GC,523157.0,,,,,
Education,College,Chirala,Chirala Prakasam Dist Andhra pradesh,"R9G2+7XG, Vidya College Road","R9G2+7XG, Vidya College Road, Muntha vari Centre, Chirala, Andhra Pradesh 523156",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9G2+7XG,523156.0,,,,,
Education,College,Chirala,Narayana Junior College,"Paparajuthota, Chirala","Paparajuthota, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,,,,,,523157.0,,,,,
Education,College,Chirala,B.B.H DEGREE COLLEGE,"Q8CC+X5Q, near National Highway 216","Q8CC+X5Q, near National Highway 216, Vetapalem, Nayani Palli Rural, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: Q8CC+X5Q,523187.0,,,,,
Education,College,Chirala,Ashwak,"R9XQ+HWF, Ipurupalem","R9XQ+HWF, Ipurupalem, Ipuru Palem Rural, Andhra Pradesh 523166",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: R9XQ+HWF,523166.0,,,,,
Education,College,Chirala,Chirala,"H. No 16-6.13-1, near Saibaba Temple Street","H. No 16-6.13-1, near Saibaba Temple Street, paparaju thota, Ipurupalem, Chirala, Ipuru Palem Rural, Andhra Pradesh 523166",,,,,Andhra Pradesh,India,,,,,,,,,523166.0,,,,,
Education,College,Chirala,Krupa Kiran Nandamudi,"13-121, Jandrapeta","13-121, Jandrapeta, Chirala, Andhra Pradesh 523165",,,,,Andhra Pradesh,India,,,,,,,,,523165.0,,,,,
Education,College,Gajuwaka,SR JUNIOR COLLEGE gajuwaka vizag,"1-88, Mehar Nagar","1-88, Mehar Nagar, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,TSR & TBK Degree College,"Mango Grove, 27-1-235/1 Gajuwaka (PO Srinagar","Mango Grove, 27-1-235/1 Gajuwaka (PO Srinagar, Sri Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,M.V.R Degree College,"Mango Grove, 27-1-235/1 Gajuwaka (PO Srinagar","Mango Grove, 27-1-235/1 Gajuwaka (PO Srinagar, Sri Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Andalamma College,"M6PF+V8X, Gajuwaka","M6PF+V8X, Gajuwaka, Visakhapatnam, Andhra Pradesh 530011",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: M6PF+V8X,530011.0,,,,,
Education,College,Gajuwaka,Sri Chaitanya Junior College,"M6PF+V8X, Gajuwaka","M6PF+V8X, Gajuwaka, Visakhapatnam, Andhra Pradesh 530011",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: M6PF+V8X,530011.0,,,,,
Education,College,Gajuwaka,Aditya Degree College,"Exibition Road, Chaitanya Nagar","Exibition Road, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,,530044.0,,,,,
Education,College,Gajuwaka,Sri Gayatri Junior College,"Exibition Road, Chaitanya Nagar","Exibition Road, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,,530044.0,,,,,
Education,College,Gajuwaka,Sri Surya Junior College,"241/E4-4/12 38 Bus Stop Road, Old Gajuwaka","241/E4-4/12 38 Bus Stop Road, Old Gajuwaka, Chaitanya Nagar, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,AVK JUNIOR & DEGREE COLLEGES,"241/E4-4/12 38 Bus Stop Road, Old Gajuwaka","241/E4-4/12 38 Bus Stop Road, Old Gajuwaka, Chaitanya Nagar, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Ramabhanam iit jee nee,"M5JW+R2W, Chaitanya Nagar","M5JW+R2W, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: M5JW+R2W,530044.0,,,,,
Education,College,Gajuwaka,tsr Tbk College,"M5MQ+8QJ, 60 Feet Rd","M5MQ+8QJ, 60 Feet Rd, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: M5MQ+8QJ,530044.0,,,,,
Education,College,Gajuwaka,Vignan's Institute Of Information Technology,"Besides VSEZ Vadlapudi Duvvada, Gajuwaka","Besides VSEZ Vadlapudi Duvvada, Gajuwaka, Visakhapatnam, Andhra Pradesh 530049",,,,,Andhra Pradesh,India,,,,,,,,,530049.0,,,,,
Education,College,Gajuwaka,ADITYA DEGREE COLLEGE WOMENS GAJUWAKA,"Besides VSEZ Vadlapudi Duvvada, Gajuwaka","Besides VSEZ Vadlapudi Duvvada, Gajuwaka, Visakhapatnam, Andhra Pradesh 530049",,,,,Andhra Pradesh,India,,,,,,,,,530049.0,,,,,
Education,College,Gajuwaka,Sree Gayathri Open & Distance Education College,"530026, 13-9-1/1","530026, 13-9-1/1, Balacheruvu Rd, New Gajuwaka, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Vidyavikas junuor college,"530026, 13-9-1/1","530026, 13-9-1/1, Balacheruvu Rd, New Gajuwaka, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,NRI Jr College,"D No. 10-1-78/3, Mehar Nagar","D No. 10-1-78/3, Mehar Nagar, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,,530044.0,,,,,
Education,College,Gajuwaka,NRI Academy,"241/E4-4/13, 8-13-14/4","241/E4-4/13, 8-13-14/4, 38 Bus Stop Road, National Highway - 5, Near Amaravathi Hotel, Opposite 38 Bus Stop, Old Gajuwaka, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Narayana Junior College,"Narayana Junior College, Old Gajuwaka","Narayana Junior College, Old Gajuwaka, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Krishna Degree College,"M5JW+R2W, Chaitanya Nagar","M5JW+R2W, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,Google Plus Code: M5JW+R2W,530044.0,,,,,
Education,College,Gajuwaka,MANASA JUNIOR COLLEGE(Visakhapatnam) IIT-JEE,"Depot, 68-1-83/2","Depot, 68-1-83/2, New Gajuwaka, Mulagada, Mindi, Visakhapatnam, Andhra Pradesh 530012",,,,,Andhra Pradesh,India,,,,,,,,,530012.0,,,,,
Education,College,Gajuwaka,MASTER MINDS,"Depot, 68-1-83/2","Depot, 68-1-83/2, New Gajuwaka, Mulagada, Mindi, Visakhapatnam, Andhra Pradesh 530012",,,,,Andhra Pradesh,India,,,,,,,,,530012.0,,,,,
Education,College,Gajuwaka,sree krishna junior college,"Mango Grove, 27-1-235","Mango Grove, 27-1-235, Sri Nagar Main Rd, Sri Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,"Modern Private ITI, New Gajuwaka","13-4-9, Gajuwaka","13-4-9, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Visakha Defence Academy Ycdi,"behind Vaibhav Jewellers, Kailash Nagar","behind Vaibhav Jewellers, Kailash Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,,,,,,530026.0,,,,,
Education,College,Gajuwaka,Chaitanya Junior College Girls Campus,"26-51-4/1, Chaitanya Nagar","26-51-4/1, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",,,,,Andhra Pradesh,India,,,,,,,,,530044.0,,,,,
