category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkedin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two
Shopping,gift store,Pellakur,Rekha's Ladies Emporium & Gifts,"F29J+43M, Ashok Nagar Main Road","F29J+43M, Ashok Nagar Main Road, Mypadu Rd, near Bharath Petroleum, 4th Mile, Nellore, Andhra Pradesh 524002",096400 75316,,,,Andhra Pradesh,India,,,,5,,,,,524002,,,,,
Shopping,gift store,Pellakur,Sai Ganesh Toys & Gifts,"Door No. 18, 534","Door No. 18, 534, Pedda Bazaar Rd, VRC Centre, Nellore, Andhra Pradesh 524001",098498 35750,,,,Andhra Pradesh,India,,,,4.2,,,,,524001,,,,,
Shopping,gift store,Pellakur,Suresh Novelties,"FX2V+724, Balaji Nagar Rd","FX2V+724, Balaji Nagar Rd, Balaji Nagar, Nellore, Andhra Pradesh 524002",098496 73564,,,,Andhra Pradesh,India,,,,4,,,,,524002,,,,,
Shopping,gift store,Pellakur,Sri Raja Fancy Store's,"5-1-445, Rebalavari Street","5-1-445, Rebalavari Street, Stonehousepet, Sri Potti Sreeramulu, Nellore, Andhra Pradesh 524002",0861 233 2729,,,,Andhra Pradesh,India,,,,4.5,,,,,524002,,,,,
Shopping,gift store,Pellakur,J P ATTAR SHOP,"Shop No 2, near Darga","Shop No 2, near Darga, Kasumuru, Andhra Pradesh 524004",096406 22825,,,,Andhra Pradesh,India,,,,,,,,,524004,,,,,
Shopping,gift store,Pellakur,Mahathees Gift Park,"Number 24, 1450","Number 24, 1450, GNT Rd, Venkata Reddy Nagar, Nellore, Andhra Pradesh 524001",,,,,Andhra Pradesh,India,,,,,,,,,524001,,,,,
Shopping,gift store,Pissatur,SS MOBILES & GIFT ARTICLES,"GOVT ITI, opposite Chittoor","GOVT ITI, opposite Chittoor, SBI Colony, KR Palli, Chittoor, Andhra Pradesh 517001",096661 78130,,,,Andhra Pradesh,India,,,,4.8,,,,,517001,,,,,
Shopping,gift store,Pissatur,GIFT CENTRE,"M.V.R. Hights, 8/212","M.V.R. Hights, 8/212, Nehru Bazar Rd, Basinikonda, Madanapalle, Andhra Pradesh 517325",,,,,Andhra Pradesh,India,,,,3.9,,,,,517325,,,,,
Shopping,gift store,Pissatur,Sangeetha Fancy & Gift Shop,"Q7XF+PR3, SH 433","Q7XF+PR3, SH 433, Ontipalle, Sirigiripalle, Andhra Pradesh 517425",,,,,Andhra Pradesh,India,,,,4.7,,,,,517425,,,,,
Shopping,gift store,Pissatur,Sri Krishna Gift Gallery,"Q7XF+PR3, SH 433","Q7XF+PR3, SH 433, Ontipalle, Sirigiripalle, Andhra Pradesh 517425",,,,,Andhra Pradesh,India,,,,4.7,,,,,517425,,,,,
Shopping,gift store,Pissatur,Karthik Creative Gifts,"1st Floor, 19-45","1st Floor, 19-45, S11-46, near MGM High School, Bairagi patteda, Tirupati, Andhra Pradesh 517501",097039 31315,,karthikcreativegifts.com,,Andhra Pradesh,India,,,,4.9,,,,,517501,,,,,
Shopping,gift store,Pissatur,Sri Sai Parinitha Fancy Store,"Nagapalyam, Punganur","Nagapalyam, Punganur, Andhra Pradesh 517247",097016 05837,,,,Andhra Pradesh,India,,,,4.7,,,,,517247,,,,,
Shopping,gift store,Pissatur,Anitha Fancy Store & Gift Center,"Penumuru, Andhra Pradesh 517126","Penumuru, Andhra Pradesh 517126",094923 56742,,,,Andhra Pradesh,India,,,,4.1,,,,,517126,,,,,
Shopping,gift store,Pissatur,TIP TOP SASTHA BAZAR,"Penumuru, Andhra Pradesh 517126","Penumuru, Andhra Pradesh 517126",094923 56742,,,,Andhra Pradesh,India,,,,4.1,,,,,517126,,,,,
Shopping,gift store,Pissatur,Sri Devi Fancy Store,"Gremspet, Greamspet","Gremspet, Greamspet, Chittoor, Andhra Pradesh 517001",097044 41168,,,,Andhra Pradesh,India,,,,4.1,,,,,517001,,,,,
Shopping,gift store,Pissatur,Sree Shakthi Fancy Toys & Gift store,"261 gudupalli village post & mandal kuppam taluk, Andhra Pradesh 517426","261 gudupalli village post & mandal kuppam taluk, Andhra Pradesh 517426",094940 72291,,,,Andhra Pradesh,India,,,,5,,,,,517426,,,,,
Shopping,gift store,Pissatur,Amreen Fancy Store,"Bazaar St, Thotapalyam","Bazaar St, Thotapalyam, Chittoor, Andhra Pradesh 517001",,,,,Andhra Pradesh,India,,,,4.6,,,,,517001,,,,,
Shopping,gift store,Pissatur,Lulu Gift Shop,"JCPF+45C, Kotramangalam","JCPF+45C, Kotramangalam, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,4,,,,,517501,,,,,
Shopping,gift store,Pissatur,The Toy Store & Gifts,"Madanapalle Road, near MBS function hall","Madanapalle Road, near MBS function hall, Sai Nagar, Palamaner, Gangavaram, Andhra Pradesh 517408",,,,,Andhra Pradesh,India,,,,3.8,,,,,517408,,,,,
Shopping,gift store,Pissatur,Dikshitha Fancy Store,"Madanapalle Road, near MBS function hall","Madanapalle Road, near MBS function hall, Sai Nagar, Palamaner, Gangavaram, Andhra Pradesh 517408",,,,,Andhra Pradesh,India,,,,3.8,,,,,517408,,,,,
Shopping,gift store,Pissatur,Sri Sai Priya Gift House,"Kanipakam, Kanipakam - Tirupati Rd","Kanipakam, Kanipakam - Tirupati Rd, opposite State Bank of India, Chittoor, Andhra Pradesh 517131",095339 37075,,,,Andhra Pradesh,India,,,,4.9,,,,,517131,,,,,
Shopping,gift store,Pissatur,Giftezy Art Crafts,"Kanipakam, Kanipakam - Tirupati Rd","Kanipakam, Kanipakam - Tirupati Rd, opposite State Bank of India, Chittoor, Andhra Pradesh 517131",095339 37075,,,,Andhra Pradesh,India,,,,4.9,,,,,517131,,,,,
Shopping,gift store,Pissatur,RX Customized gifts and photo frames,"Rx towers, bazaar street","Rx towers, bazaar street, Pichatur, Andhra Pradesh 517587",097001 19916,,,,Andhra Pradesh,India,,,,4.8,,,,,517587,,,,,
Shopping,gift store,Pissatur,Maya Bazar,"Air Bypass Rd, Bairagi patteda","Air Bypass Rd, Bairagi patteda, Tirupati, Andhra Pradesh 517501",079930 26312,,,,Andhra Pradesh,India,,,,3.8,,,,,517501,,,,,
Shopping,gift store,Pissatur,Paradise Photo Zone,"Air Bypass Rd, Bairagi patteda","Air Bypass Rd, Bairagi patteda, Tirupati, Andhra Pradesh 517501",079930 26312,,,,Andhra Pradesh,India,,,,3.8,,,,,517501,,,,,
Shopping,gift store,Pissatur,FRIENDS FANCY GIFTS & TOYS,"D NO:12, 15/1","D NO:12, 15/1, Tirupati Rd, opp. GOVT HOSPITAL, B.C Colony, Narayanavanam, Andhra Pradesh 517581",090003 05296,,,,Andhra Pradesh,India,,,,5,,,,,517581,,,,,
Shopping,gift store,Pissatur,Sakthi Fancy Shop,"D NO:12, 15/1","D NO:12, 15/1, Tirupati Rd, opp. GOVT HOSPITAL, B.C Colony, Narayanavanam, Andhra Pradesh 517581",090003 05296,,,,Andhra Pradesh,India,,,,5,,,,,517581,,,,,
Shopping,gift store,Pissatur,RS GIFT ZONE,"police quaters, Palamaner Rd","police quaters, Palamaner Rd, opposite Chittoor, Kajoor, Vaddipalli, Chittoor, Andhra Pradesh 517001",075699 24460,,instagram.com,,Andhra Pradesh,India,,,,,,,,,517001,,,,,
Shopping,gift store,Pissatur,Pushpa Kids World,"police quaters, Palamaner Rd","police quaters, Palamaner Rd, opposite Chittoor, Kajoor, Vaddipalli, Chittoor, Andhra Pradesh 517001",075699 24460,,instagram.com,,Andhra Pradesh,India,,,,,,,,,517001,,,,,
Shopping,gift store,Pissatur,Srisai fancy and gifts,"9C8F+QPH, Ramasamudram","9C8F+QPH, Ramasamudram, Andhra Pradesh 517417",,,,,Andhra Pradesh,India,,,,,,,,,517417,,,,,
Shopping,gift store,Pissatur,SS Fancy Store,"9C8F+QPH, Ramasamudram","9C8F+QPH, Ramasamudram, Andhra Pradesh 517417",,,,,Andhra Pradesh,India,,,,,,,,,517417,,,,,
Shopping,gift store,Pissatur,Roshan Shopping,"16-184, Church St","16-184, Church St, Bapuji Nagar, Thotapalyam, Chittoor, Andhra Pradesh 517001",,,,,Andhra Pradesh,India,,,,5,,,,,517001,,,,,
Shopping,gift store,Pissatur,SVS Traders Gifts Shop Online,"10-743, Bajana Koil Street","10-743, Bajana Koil Street, Thotapalyam, Chittoor, Andhra Pradesh 517001",092471 40557,,,,Andhra Pradesh,India,,,,4.6,,,,,517001,,,,,
Shopping,gift store,Pissatur,Pushpa General Stores,"Bazaar St, Thotapalyam","Bazaar St, Thotapalyam, Chittoor, Andhra Pradesh 517001",,,,,Andhra Pradesh,India,,,,4.1,,,,,517001,,,,,
Shopping,gift store,Pissatur,Sri Sai srinivasa Fancy store,"5M3F+5F4, Krishnagiri-Palamaner Hwy","5M3F+5F4, Krishnagiri-Palamaner Hwy, Kolamasana Palle, Andhra Pradesh 517432",,,,,Andhra Pradesh,India,,,,4.5,,,,,517432,,,,,
Shopping,gift store,Pissatur,Pyramid gifts & articles,"5M3F+5F4, Krishnagiri-Palamaner Hwy","5M3F+5F4, Krishnagiri-Palamaner Hwy, Kolamasana Palle, Andhra Pradesh 517432",,,,,Andhra Pradesh,India,,,,4.5,,,,,517432,,,,,
Shopping,gift store,Pissatur,Sri Pydimamba Gift Shop,"Pusapatirega, Main Road","Pusapatirega, Main Road, Perapuram, Andhra Pradesh 535204",072879 47509,,,,Andhra Pradesh,India,,,,,,,,,535204,,,,,
Shopping,gift store,Pissatur,"Sri Krishna Fancy Stores ,11-25, Bazar street, chittoor, andrapradesh.","11-25, Bazaar St","11-25, Bazaar St, Thotapalyam, Chittoor, Andhra Pradesh 517001",095732 35795,,,,Andhra Pradesh,India,,,,,,,,,517001,,,,,
Shopping,gift store,Pissatur,Y S Fancy & Gifts Center,"7,Main Road","7,Main Road, Puthalapattu - Naidupeta Rd, Chittoor, Andhra Pradesh 517112",093926 65563,,,,Andhra Pradesh,India,,,,,,,,,517112,,,,,
Shopping,gift store,Pissatur,Sai Fancy & Gifts,"1-2, Mg Road","1-2, Mg Road, Chittoor, Venkatagirikota, Andhra Pradesh 517424",077992 32360,,,,Andhra Pradesh,India,,,,,,,,,517424,,,,,
Shopping,gift store,Pissatur,Shanthi Fancy Store,"1-2, Mg Road","1-2, Mg Road, Chittoor, Venkatagirikota, Andhra Pradesh 517424",077992 32360,,,,Andhra Pradesh,India,,,,,,,,,517424,,,,,
Shopping,gift store,Pissatur,Cherisma Fancy Shop,"Shop 3 Bus Stand Road, Andhra Pradesh 517583","Shop 3 Bus Stand Road, Andhra Pradesh 517583",095026 60366,,,,Andhra Pradesh,India,,,,,,,,,517583,,,,,
Shopping,gift store,Pissatur,Arati Store,"Shop 3 Bus Stand Road, Andhra Pradesh 517583","Shop 3 Bus Stand Road, Andhra Pradesh 517583",095026 60366,,,,Andhra Pradesh,India,,,,,,,,,517583,,,,,
Shopping,gift store,Rampachodavaram,Uperside bawarchi,"CQRG+3P9, Rampachodavaram","CQRG+3P9, Rampachodavaram, Andhra Pradesh 533288",,,,,Andhra Pradesh,India,,,,,,,,,533288,,,,,
Shopping,gift store,Rampachodavaram,Lucky Club Gift Articles,"Ramalayam, Ramavaram","Ramalayam, Ramavaram, Andhra Pradesh 533435",,,,,Andhra Pradesh,India,,,,4.8,,,,,533435,,,,,
Shopping,gift store,Rampachodavaram,Sri Sai Kirana And Fancy,"Shop No 1, beside Police Station","Shop No 1, beside Police Station, Rampachodavaram, Andhra Pradesh 533288",063029 28533,,,,Andhra Pradesh,India,,,,3,,,,,533288,,,,,
Shopping,gift store,Rampachodavaram,Dev Gift world,"Rastrapathi Rd, Venkatarayapuram","Rastrapathi Rd, Venkatarayapuram, Tanuku, Andhra Pradesh 534211",,,,,Andhra Pradesh,India,,,,4.8,,,,,534211,,,,,
Shopping,gift store,Rampachodavaram,CB GIFT ARTICLES AND FANCY,"Rastrapathi Rd, Venkatarayapuram","Rastrapathi Rd, Venkatarayapuram, Tanuku, Andhra Pradesh 534211",,,,,Andhra Pradesh,India,,,,4.8,,,,,534211,,,,,
Shopping,gift store,Rampachodavaram,Chershitha Gifts and Crafts,"5R9G+V4F, Korukonda","5R9G+V4F, Korukonda, Andhra Pradesh 533289",,,,,Andhra Pradesh,India,,,,5,,,,,533289,,,,,
Shopping,gift store,Rampachodavaram,Sri Mahalakshmi Gift Articles,"Kakinada Rd, near State Bank Of India","Kakinada Rd, near State Bank Of India, Karapa, Draksharamam, Andhra Pradesh 533262",099892 77859,,,,Andhra Pradesh,India,,,,4,,,,,533262,,,,,
Shopping,gift store,Rampachodavaram,RANUJA GIFT WORLD,"KVR Swamy Rd, Mangalavaripeta","KVR Swamy Rd, Mangalavaripeta, Rajamahendravaram, Andhra Pradesh 533101",,,,,Andhra Pradesh,India,,,,4.8,,,,,533101,,,,,
Shopping,gift store,Rampachodavaram,R.L.Gifts,"near Vigneswara Theatre, takes","near Vigneswara Theatre, takes, Samarlakota, Andhra Pradesh 533440",095533 69007,,rlgifts.weebly.com,,Andhra Pradesh,India,,,,5,,,,,533440,,,,,
Shopping,gift store,Rampachodavaram,Friends Mobiles,"RTC Complex, Road","RTC Complex, Road, Rampachodavaram, Andhra Pradesh 533288",062816 96734,,,,Andhra Pradesh,India,,,,,,,,,533288,,,,,
Shopping,gift store,Rampachodavaram,Rampachodavaram bawarchi,"CQRG+3P9, Rampachodavaram","CQRG+3P9, Rampachodavaram, Andhra Pradesh 533288",,,,,Andhra Pradesh,India,,,,,,,,,533288,,,,,
Shopping,gift store,Rayadurg,SRI JAYALAKSHMI FANCY STORES,"PR3X+XM5, Nesepet","PR3X+XM5, Nesepet, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Shopping,gift store,Rayadurg,Buvaneshwari Devi Bangile Store,"Ballari Rd, Rode","Ballari Rd, Rode, Rayadurg, Rayadurgam, Andhra Pradesh 515865",093925 24836,,,,Andhra Pradesh,India,,,,5,,,,,515865,,,,,
Shopping,gift store,Rayadurg,Indian Fancy store,"Tahasildar Road Gold street, Rayadurgam","Tahasildar Road Gold street, Rayadurgam, Andhra Pradesh 515865",081518 86559,,,,Andhra Pradesh,India,,,,4.8,,,,,515865,,,,,
Shopping,gift store,Rayadurg,Anjari Gift corner,"PV22+628, Nesepet","PV22+628, Nesepet, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Rayadurg,Laxmi Venkateshwara Bangile Store,"3668, Rayadurg","3668, Rayadurg, Anantapur, Rayadurgam, Andhra Pradesh 515865",091823 36588,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Rayadurg,Ramesh Photo Prem Works,"Revenue Ward 6, 7-4-556","Revenue Ward 6, 7-4-556, Ambedkar Nagar, Rayadurg, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Rayadurg,KASULA GOVIDHA,"Revenue Ward 6, 7-4-556","Revenue Ward 6, 7-4-556, Ambedkar Nagar, Rayadurg, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Rayadurg,ALLI THARUN,"16-2-276, Nethaji Road","16-2-276, Nethaji Road, Sri Rasa Siddeswara Swamy Temple Area, Nesepet, Rayadurgam, Andhra Pradesh 515865",093817 76470,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Rayadurg,Sunitha Gifts Shop,"352, Kothigutta","352, Kothigutta, Rayadurgam, Andhra Pradesh 515751",096524 35668,,,,Andhra Pradesh,India,,,,,,,,,515751,,,,,
Shopping,gift store,Rayadurg,"SV FANCY STORES , LADIES CORNER AND GIFTS SHOP And DTDC COURIER SERVICE ALSO AVAILABLE","Bambam swamy temple road, Kanekal Rd","Bambam swamy temple road, Kanekal Rd, near five property lone office, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Rayadurg,V A BAZAR,"Molakalmuru Bus Stand, SH 82","Molakalmuru Bus Stand, SH 82, J.R.S Colony, Rayadurgam, Andhra Pradesh 515865",088482 92963,,,,Andhra Pradesh,India,,,,4,,,,,515865,,,,,
Shopping,gift store,Rayadurg,SRI MARUTHI FANCY STORES,"Karampudi Mission Area, 10/5/656/6","Karampudi Mission Area, 10/5/656/6, KB Palace Rd, Nesepet, Rayadurgam, Andhra Pradesh 515865",070137 22850,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,gift store,Renigunta,Sri dharshini enterprises fancy &gifts store,"GM STREET, 4","GM STREET, 4, 46/2, Renigunta, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Shopping,gift store,Renigunta,M&M Gifts & Fancy,"14-739, Ganagamma Temple Street","14-739, Ganagamma Temple Street, Panchali Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",099857 31235,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Shopping,gift store,Renigunta,STARGIFT,"157, Post Office St","157, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",085228 71058,,stargift.in,,Andhra Pradesh,India,,,,4.9,,,,,517520,,,,,
Shopping,gift store,Renigunta,Indian Stores,"No: 1-180, Post Office St","No: 1-180, Post Office St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,4.8,,,,,517520,,,,,
Shopping,gift store,Renigunta,ARUN FANCY STORES And STATIONERY,"1, 53","1, 53, Post Office St, opposite Muthoot Finance, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",090140 37670,,,,Andhra Pradesh,India,,,,5,,,,,517520,,,,,
Shopping,gift store,Renigunta,Patel fancy store,"line Near Renigunta, 3-113","line Near Renigunta, 3-113, Police Station St, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",086861 03521,,rainbowindia.in,,Andhra Pradesh,India,,,,4.5,,,,,517520,,,,,
Shopping,gift store,Renigunta,Lavanya Fancy Store,"Shop No, 2","Shop No, 2, Post Office St, Gowri Nagar, Tirupati, Andhra Pradesh 517501",095333 09878,,,,Andhra Pradesh,India,,,,5,,,,,517501,,,,,
Shopping,gift store,Renigunta,PRJ Novelties & Artworks,"2/12, Ground Floor","2/12, Ground Floor, Vaikuntham Residency, opposite Bus stand, near Railway Station, Gowri Nagar, Renigunta, Tirupati, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,4.5,,,,,517520,,,,,
Shopping,gift store,Settur,The Gift City - GIFTS | HOME DECORS | TOYS | TSHIRT PRINTING,"Women's shopping complex, Bellary - Uravakonda - Anantapur Rd","Women's shopping complex, Bellary - Uravakonda - Anantapur Rd, Ganesha Nagar, Pilligundla, Anantapur, Andhra Pradesh 515004",081056 83568,,,,Andhra Pradesh,India,,,,4.9,,,,,515004,,,,,
Shopping,gift store,Settur,SK DIGITAL'S CUSTOMIZED GIFT SHOP,"Women's shopping complex, Bellary - Uravakonda - Anantapur Rd","Women's shopping complex, Bellary - Uravakonda - Anantapur Rd, Ganesha Nagar, Pilligundla, Anantapur, Andhra Pradesh 515004",081056 83568,,,,Andhra Pradesh,India,,,,4.9,,,,,515004,,,,,
Shopping,gift store,Settur,Subramanyeshwara Gifts and Home needs Mart,"15/227, Main road","15/227, Main road, Main Bazar, Gooty, Andhra Pradesh 515402",098488 31578,,,,Andhra Pradesh,India,,,,4.1,,,,,515402,,,,,
Shopping,gift store,Settur,Shop Store,"opposite Hanuman temple, beside M.B.Shopping Mall","opposite Hanuman temple, beside M.B.Shopping Mall, Thimmapuram, Pedha Gumuluru, Andhra Pradesh 531083",073311 22667,,,,Andhra Pradesh,India,,,,5,,,,,531083,,,,,
Shopping,gift store,Settur,Roopali Gift Shoppe,"13/74, Subash Rd","13/74, Subash Rd, opp. New Town Vegetable Market, Kamalanagar, Anantapur, Andhra Pradesh 515001",085542 22872,,,,Andhra Pradesh,India,,,,4.2,,,,,515001,,,,,
Shopping,gift store,Settur,Kuldevi Naganeshi Gifts,"13/74, Subash Rd","13/74, Subash Rd, opp. New Town Vegetable Market, Kamalanagar, Anantapur, Andhra Pradesh 515001",085542 22872,,,,Andhra Pradesh,India,,,,4.2,,,,,515001,,,,,
Shopping,gift store,Settur,JM Net and Gifts Nandikotkur,"Nandyal Rd, near Basireddy College","Nandyal Rd, near Basireddy College, Nandikotkur, Andhra Pradesh 518401",,,,,Andhra Pradesh,India,,,,4.9,,,,,518401,,,,,
Shopping,gift store,Settur,Sreenivasa Gifts and Toys and Fancy,"MDR145, Tadimarri","MDR145, Tadimarri, Andhra Pradesh 515631",094922 88905,,,,Andhra Pradesh,India,,,,5,,,,,515631,,,,,
Shopping,gift store,Settur,GANESH Gifts & Novelties,"MDR145, Tadimarri","MDR145, Tadimarri, Andhra Pradesh 515631",094922 88905,,,,Andhra Pradesh,India,,,,5,,,,,515631,,,,,
Shopping,gift store,Settur,Dhariwal Gift House,"MDR145, Tadimarri","MDR145, Tadimarri, Andhra Pradesh 515631",094922 88905,,,,Andhra Pradesh,India,,,,5,,,,,515631,,,,,
Shopping,gift store,Settur,Lotus Gift World,"Chandra shopping mall, 2-1-70","Chandra shopping mall, 2-1-70, opp. Pattabirama Swami temple, Rajakawada, Line, Narasaraopeta, Andhra Pradesh 522601",094939 28295,,,,Andhra Pradesh,India,,,,4.6,,,,,522601,,,,,
Shopping,gift store,Settur,ARCHIES TOYS & GIFT GALLERY,"# ARCHIES TOYS & GIFT GALLLERY, 40-304/9","# ARCHIES TOYS & GIFT GALLLERY, 40-304/9, beside RR HOSPITAL, Bhagya Nagar, Dharma Pet, Kurnool, Andhra Pradesh 518004",090522 55770,,,,Andhra Pradesh,India,,,,4,,,,,518004,,,,,
Shopping,gift store,Settur,Star One Gifts,"# ARCHIES TOYS & GIFT GALLLERY, 40-304/9","# ARCHIES TOYS & GIFT GALLLERY, 40-304/9, beside RR HOSPITAL, Bhagya Nagar, Dharma Pet, Kurnool, Andhra Pradesh 518004",090522 55770,,,,Andhra Pradesh,India,,,,4,,,,,518004,,,,,
Shopping,gift store,Settur,PAVANI GIFT SHOP,"# ARCHIES TOYS & GIFT GALLLERY, 40-304/9","# ARCHIES TOYS & GIFT GALLLERY, 40-304/9, beside RR HOSPITAL, Bhagya Nagar, Dharma Pet, Kurnool, Andhra Pradesh 518004",090522 55770,,,,Andhra Pradesh,India,,,,4,,,,,518004,,,,,
Shopping,gift store,Settur,SSS Stores,"SSS Stores, Sesha Sai Complex","SSS Stores, Sesha Sai Complex, Main Road, opposite to Ganesha Gate, Puttaparthi, Andhra Pradesh 515134",091777 79991,,,,Andhra Pradesh,India,,,,5,,,,,515134,,,,,
Shopping,gift store,Settur,Vinayaka Customized gifts,"SSS Stores, Sesha Sai Complex","SSS Stores, Sesha Sai Complex, Main Road, opposite to Ganesha Gate, Puttaparthi, Andhra Pradesh 515134",091777 79991,,,,Andhra Pradesh,India,,,,5,,,,,515134,,,,,
Shopping,gift store,Settur,SR Bangles & Gift articles,"MAIN ROAD, Veeraghattam","MAIN ROAD, Veeraghattam, Andhra Pradesh 532460",,,,,Andhra Pradesh,India,,,,4,,,,,532460,,,,,
Shopping,gift store,Settur,MAMATA GIFT WRAPS,"MAIN ROAD, Veeraghattam","MAIN ROAD, Veeraghattam, Andhra Pradesh 532460",,,,,Andhra Pradesh,India,,,,4,,,,,532460,,,,,
Shopping,gift store,Settur,"Sri Ram Fancy Store (Gifts, Stationary, Cosmetics)","CCCW+JQM, Karveti Nagar","CCCW+JQM, Karveti Nagar, Andhra Pradesh 517582",088849 02540,,,,Andhra Pradesh,India,,,,,,,,,517582,,,,,
Shopping,gift store,Settur,Sri Vinayaka gifts & Fancy store,"CCCW+JQM, Karveti Nagar","CCCW+JQM, Karveti Nagar, Andhra Pradesh 517582",088849 02540,,,,Andhra Pradesh,India,,,,,,,,,517582,,,,,
Shopping,gift store,Settur,Prakash Gift Articles & General Store,"P3XQ+5J8, Kotaguddi Colony","P3XQ+5J8, Kotaguddi Colony, Pathapatnam, Andhra Pradesh 532213",,,,,Andhra Pradesh,India,,,,5,,,,,532213,,,,,
Shopping,gift store,Settur,SS Fancy Store,"P3XQ+5J8, Kotaguddi Colony","P3XQ+5J8, Kotaguddi Colony, Pathapatnam, Andhra Pradesh 532213",,,,,Andhra Pradesh,India,,,,5,,,,,532213,,,,,
Shopping,gift store,Settur,Design your Gift,"Achari St, Ramesh Reddy Nagar","Achari St, Ramesh Reddy Nagar, Nellore, Andhra Pradesh 524001",086867 09888,,gurumaharajsublimation.com,,Andhra Pradesh,India,,,,4.6,,,,,524001,,,,,
Shopping,gift store,Settur,SR Gifts & Fancy,"HM9J+J44, Kotavuratla","HM9J+J44, Kotavuratla, Andhra Pradesh 531085",,,,,Andhra Pradesh,India,,,,,,,,,531085,,,,,
Shopping,gift store,Settur,Pooja Gift & Novelty,"MHJX+6RM, opp. Thirumala Photo Laminations","MHJX+6RM, opp. Thirumala Photo Laminations, Kamalanagar, Anantapur, Andhra Pradesh 515001",097421 70913,,,,Andhra Pradesh,India,,,,4,,,,,515001,,,,,
Shopping,gift store,Settur,Dikshitha Fancy Store,"Grimspet vellorw, road","Grimspet vellorw, road, opposite to sri venkateswara hospitalshwar, Chittoor, Andhra Pradesh 517001",077024 78573,,,,Andhra Pradesh,India,,,,4.3,,,,,517001,,,,,
Shopping,gift store,Settur,Srinath Gifts & Novelties,"Grimspet vellorw, road","Grimspet vellorw, road, opposite to sri venkateswara hospitalshwar, Chittoor, Andhra Pradesh 517001",077024 78573,,,,Andhra Pradesh,India,,,,4.3,,,,,517001,,,,,
Shopping,gift store,Settur,Sai Ganesh Toys & Gifts,"Door No. 18, 534","Door No. 18, 534, Pedda Bazaar Rd, VRC Centre, Nellore, Andhra Pradesh 524001",098498 35750,,,,Andhra Pradesh,India,,,,4.2,,,,,524001,,,,,
Shopping,gift store,Settur,Venkateswara Gift Corner,"Canara Bank, Muniraja Building","Canara Bank, Muniraja Building, S No 148/A, Pulivendula Rood, Kadapa, Muddanur, Andhra Pradesh 516380",,,,,Andhra Pradesh,India,,,,,,,,,516380,,,,,
Shopping,gift store,Settur,SVS Traders Gifts Shop Online,"10-743, Bajana Koil Street","10-743, Bajana Koil Street, Thotapalyam, Chittoor, Andhra Pradesh 517001",092471 40557,,,,Andhra Pradesh,India,,,,4.6,,,,,517001,,,,,
Shopping,gift store,Settur,Sri Vinayaka Fancy Store,"10-743, Bajana Koil Street","10-743, Bajana Koil Street, Thotapalyam, Chittoor, Andhra Pradesh 517001",092471 40557,,,,Andhra Pradesh,India,,,,4.6,,,,,517001,,,,,
Shopping,gift store,Settur,Geetha fancy store,"V6J8+WJ7, Kokkanti Cross","V6J8+WJ7, Kokkanti Cross, Tanakal, Balasamudram, Andhra Pradesh 515571",,,,,Andhra Pradesh,India,,,,,,,,,515571,,,,,
Shopping,gift store,Settur,Balu Fancy store and gift shop,"37WC+4H7, SH 59","37WC+4H7, SH 59, Gandlapenta, Andhra Pradesh 515521",,,,,Andhra Pradesh,India,,,,5,,,,,515521,,,,,
Shopping,gift store,Settur,Souvenir Shop,"39G9+2Q, Sarika","39G9+2Q, Sarika, Andhra Pradesh 535004",,,,,Andhra Pradesh,India,,,,3.5,,,,,535004,,,,,
Shopping,gift store,Settur,"S.v home needs,gift shop,bag house","2/29, Main road","2/29, Main road, Kuderu, Andhra Pradesh 515711",,,,,Andhra Pradesh,India,,,,,,,,,515711,,,,,
