category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkedin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two
Shopping,Boutiques,Renigunta,Myna Fancy and Tailloring,"Panchali Nagar 7th Rd, near Gangamma temple","Panchali Nagar 7th Rd, near Gangamma temple, opp. Renigunta, Tirupati, Renigunta, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,4.9,,,,,517520,,,,,
Shopping,Boutiques,Renigunta,Grihitha boutique,"14-66-1, Pathaveerapuram","14-66-1, Pathaveerapuram, Tirupati, Andhra Pradesh 517520",093816 60945,,instagram.com,,Andhra Pradesh,India,,,,,,,,,517520,,,,,
Shopping,Boutiques,Settur,Raitha bhoomi family mart,"Settur Main Rd, opp. to Indian oil petrol bunk","Settur Main Rd, opp. to Indian oil petrol bunk, Anantapur, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Settur,Shah mobiles and airtel office settur,"main road, Setturu","main road, Setturu, Andhra Pradesh 515767",091774 95550,,,,Andhra Pradesh,India,,,,4,,,,,515767,,,,,
Shopping,Boutiques,Settur,Settur,"CXXJ+XGQ, Setturu","CXXJ+XGQ, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Settur,Nihal Coffee shop,"Kalyandurg Road, Anantapur District","Kalyandurg Road, Anantapur District, near Government Hospital, Settur, Andhra Pradesh 515767",063005 54550,,,,Andhra Pradesh,India,,,,4.4,,,,,515767,,,,,
Shopping,Boutiques,Settur,S Boutique (Fashion & Designer),"16-7-3, Salipet","16-7-3, Salipet, Kothapet, Ramalingeswara Pet, Tenali, Andhra Pradesh 522201",093812 59534,,,,Andhra Pradesh,India,,,,5,,,,,522201,,,,,
Shopping,Boutiques,Settur,SHARITHA BOUTIQUES,"32-116, Murukambattu","32-116, Murukambattu, Andhra Pradesh 517001",094932 25192,,,,Andhra Pradesh,India,,,,5,,,,,517001,,,,,
Shopping,Boutiques,Settur,Rupa fertilizer shop settur,"CXXJ+Q94, Setturu","CXXJ+Q94, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Settur,SUMATHI SAREES & readymade garments,"pendlimarry mandal, main road","pendlimarry mandal, main road, Vellatur, Andhra Pradesh 516216",090101 46679,,facebook.com,,Andhra Pradesh,India,,,,4.4,,,,,516216,,,,,
Shopping,Boutiques,Settur,Basaveshwara Medical Store,"CXXJ+FF2, Setturu","CXXJ+FF2, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Settur,virupaksha medical shop settur ap,"CXXJ+VFP, Setturu","CXXJ+VFP, Setturu, Andhra Pradesh 515767",094415 66674,,,,Andhra Pradesh,India,,,,3.5,,,,,515767,,,,,
Shopping,Boutiques,Settur,Sri Venkateswara Silk Sarees,"near apg bank, Setturu","near apg bank, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Settur,MEGHANA GENERAL STORE,"Meghana General Sto, near Library","Meghana General Sto, near Library, Anantapur, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Settur,Uma Shankar reddy general Store,"CXXJ+3VG, Setturu","CXXJ+3VG, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Settur,jagadish kakarlaparthi,"CXXM+467, Setturu","CXXM+467, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Settur,Ananya Medical and Genarals,"near police station, Setturu","near police station, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,4.3,,,,,515767,,,,,
Shopping,Boutiques,Settur,Sreak Boutique,"Level 2, Shop no","Level 2, Shop no, 2-10-17, Narasaraopet Sattenapalli Rd, Barampet, Narasaraopeta, Andhra Pradesh 522601",088663 93393,,sreakboutique.com,,Andhra Pradesh,India,,,,4.5,,,,,522601,,,,,
Shopping,Boutiques,Settur,SL Designs Boutiqe,"T.T.D Road,Vidyanagar Spsr","T.T.D Road,Vidyanagar Spsr, Andhra Pradesh 524413",,,,,Andhra Pradesh,India,,,,4.2,,,,,524413,,,,,
Shopping,Boutiques,Settur,ADA DESIGNER BOUTIQUE (adb),"2nd Cross Rd, opp. Shivalayam","2nd Cross Rd, opp. Shivalayam, Aravinda Nagar, Anantapur, Andhra Pradesh 515001",098484 45435,,,,Andhra Pradesh,India,,,,4.7,,,,,515001,,,,,
Shopping,Boutiques,Settur,Sutter,"2nd Cross Rd, opp. Shivalayam","2nd Cross Rd, opp. Shivalayam, Aravinda Nagar, Anantapur, Andhra Pradesh 515001",098484 45435,,,,Andhra Pradesh,India,,,,4.7,,,,,515001,,,,,
Shopping,Boutiques,Settur,Javeed tea stall settur,"CXXJ+WFW, Setturu","CXXJ+WFW, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Settur,Tys,"Atp, 1/765","Atp, 1/765, Anantapur, Andhra Pradesh 515001",096424 25665,,,,Andhra Pradesh,India,,,,1,,,,,515001,,,,,
Shopping,Boutiques,Settur,K.yerriswamy,"Atp, 1/765","Atp, 1/765, Anantapur, Andhra Pradesh 515001",096424 25665,,,,Andhra Pradesh,India,,,,1,,,,,515001,,,,,
Shopping,Boutiques,Settur,Srinivasa General Stores. శ్రీనివాస జనరల్ స్టోర్స్. మంజునాథ,"4-38, Setturu Rd","4-38, Setturu Rd, Setturu, Andhra Pradesh 515767",094936 44124,,,,Andhra Pradesh,India,,,,4.4,,,,,515767,,,,,
Shopping,Boutiques,Settur,గంగాధర కిరాణా షాపు,"4-38, Setturu Rd","4-38, Setturu Rd, Setturu, Andhra Pradesh 515767",094936 44124,,,,Andhra Pradesh,India,,,,4.4,,,,,515767,,,,,
Shopping,Boutiques,Settur,Prabhakar general store,"CXXJ+XHW, Setturu","CXXJ+XHW, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Settur,Bhaskar Internet Center,"CXXJ+R9F, Setturu","CXXJ+R9F, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Raitha bhoomi family mart,"Settur Main Rd, opp. to Indian oil petrol bunk","Settur Main Rd, opp. to Indian oil petrol bunk, Anantapur, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Shah mobiles and airtel office settur,"main road, Setturu","main road, Setturu, Andhra Pradesh 515767",091774 95550,,,,Andhra Pradesh,India,,,,4,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Nihal Coffee shop,"Kalyandurg Road, Anantapur District","Kalyandurg Road, Anantapur District, near Government Hospital, Settur, Andhra Pradesh 515767",063005 54550,,,,Andhra Pradesh,India,,,,4.4,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Shruthi's 'S' boutique,"RGC4+X4F, 40 Feet Rd","RGC4+X4F, 40 Feet Rd, near Old Gas Gowdon, D.B. Colony, Lakshmipuram, Hindupuram, Andhra Pradesh 515201",094411 81099,,,,Andhra Pradesh,India,,,,4.1,,,,,515201,,,,,
Shopping,Boutiques,Shetturu,Utsav Women's Boutique,"DoorNo:6-3, 246","DoorNo:6-3, 246, Ram Nagar, Kovur Nagar, Anantapur, Andhra Pradesh 515001",062816 80120,,,,Andhra Pradesh,India,,,,4.6,,,,,515001,,,,,
Shopping,Boutiques,Shetturu,SHARITHA BOUTIQUES,"DoorNo:6-3, 246","DoorNo:6-3, 246, Ram Nagar, Kovur Nagar, Anantapur, Andhra Pradesh 515001",062816 80120,,,,Andhra Pradesh,India,,,,4.6,,,,,515001,,,,,
Shopping,Boutiques,Shetturu,Suchy's Design studio,"2nd floor, Sampada portico women shopping mall","2nd floor, Sampada portico women shopping mall, Bellary - Uravakonda - Anantapur Rd, beside power office, syndicate nagar, Anantapur, Andhra Pradesh 515001",090599 95727,,,,Andhra Pradesh,India,,,,4.5,,,,,515001,,,,,
Shopping,Boutiques,Shetturu,Settur,"CXXJ+XGQ, Setturu","CXXJ+XGQ, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,SUMATHI SAREES & readymade garments,"pendlimarry mandal, main road","pendlimarry mandal, main road, Vellatur, Andhra Pradesh 516216",090101 46679,,facebook.com,,Andhra Pradesh,India,,,,4.4,,,,,516216,,,,,
Shopping,Boutiques,Shetturu,js style boutique,"Ashok Nagar, Anantapur","Ashok Nagar, Anantapur, Andhra Pradesh 515001",,,instagram.com,,Andhra Pradesh,India,,,,5,,,,,515001,,,,,
Shopping,Boutiques,Shetturu,Basaveshwara Medical Store,"Ashok Nagar, Anantapur","Ashok Nagar, Anantapur, Andhra Pradesh 515001",,,instagram.com,,Andhra Pradesh,India,,,,5,,,,,515001,,,,,
Shopping,Boutiques,Shetturu,BKU Designers Anantapur,"Anantapur - Raichur Rd, Pilligundla","Anantapur - Raichur Rd, Pilligundla, Papampeta, Anantapur, Andhra Pradesh 515004",070133 35819,,,,Andhra Pradesh,India,,,,5,,,,,515004,,,,,
Shopping,Boutiques,Shetturu,Sri Venkateswara Silk Sarees,"near apg bank, Setturu","near apg bank, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Rupa fertilizer shop settur,"CXXJ+Q94, Setturu","CXXJ+Q94, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,virupaksha medical shop settur ap,"CXXJ+VFP, Setturu","CXXJ+VFP, Setturu, Andhra Pradesh 515767",094415 66674,,,,Andhra Pradesh,India,,,,3.5,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,SL Designs Boutiqe,"T.T.D Road,Vidyanagar Spsr","T.T.D Road,Vidyanagar Spsr, Andhra Pradesh 524413",,,,,Andhra Pradesh,India,,,,4.2,,,,,524413,,,,,
Shopping,Boutiques,Shetturu,jagadish kakarlaparthi,"CXXM+467, Setturu","CXXM+467, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Uma Shankar reddy general Store,"CXXJ+3VG, Setturu","CXXJ+3VG, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Sweta's Boutique,"CXXJ+3VG, Setturu","CXXJ+3VG, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,MEGHANA GENERAL STORE,"Meghana General Sto, near Library","Meghana General Sto, near Library, Anantapur, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Stuti saree collection,"4.2.196, Fort Rd","4.2.196, Fort Rd, area, Rayadurgam, Andhra Pradesh 515865",,,,,Andhra Pradesh,India,,,,,,,,,515865,,,,,
Shopping,Boutiques,Shetturu,Ananya Medical and Genarals,"near police station, Setturu","near police station, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,4.3,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Nishanth Ganral Stores and Ruthvika Garments,"near police station, Setturu","near police station, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,4.3,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Studio Shop,"Atp, Andhra Pradesh 515001","Atp, Andhra Pradesh 515001",077020 24120,,,,Andhra Pradesh,India,,,,5,,,,,515001,,,,,
Shopping,Boutiques,Shetturu,KETURAH WOMEN COLLECTIONS,"Shop No2, Moppurisetti Complex","Shop No2, Moppurisetti Complex, opp. Canara Bank, Gudlavalleru, Andhra Pradesh 521356",094912 24471,,,,Andhra Pradesh,India,,,,5,,,,,521356,,,,,
Shopping,Boutiques,Shetturu,Raju Panipuri Centre,"CXXJ+VH5, Main Road","CXXJ+VH5, Main Road, Setturu, Andhra Pradesh 515767",098667 82122,,,,Andhra Pradesh,India,,,,3.3,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Sutter,"CXWM+X65, Setturu","CXWM+X65, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,SHE Designer Boutique,"CXWM+X65, Setturu","CXWM+X65, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Vastra Boutique,"Vastra Boutique, Muthoot Finance line","Vastra Boutique, Muthoot Finance line, opposite Apollo medical shop, Vidyuth Nagar, Circle, Anantapur, Andhra Pradesh 515002",,,,,Andhra Pradesh,India,,,,5,,,,,515002,,,,,
Shopping,Boutiques,Shetturu,K.yerriswamy,"CXXJ+2Q8, Kalyanadurgam Rd - Thippanapalli Rd","CXXJ+2Q8, Kalyanadurgam Rd - Thippanapalli Rd, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Tys,"CXXJ+2Q8, Kalyanadurgam Rd - Thippanapalli Rd","CXXJ+2Q8, Kalyanadurgam Rd - Thippanapalli Rd, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,గంగాధర కిరాణా షాపు,"CXXJ+XHW, Chintha thopu","CXXJ+XHW, Chintha thopu, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Prabhakar general store,"CXXJ+XHW, Setturu","CXXJ+XHW, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Srinivasa General Stores. శ్రీనివాస జనరల్ స్టోర్స్. మంజునాథ,"4-38, Setturu Rd","4-38, Setturu Rd, Setturu, Andhra Pradesh 515767",094936 44124,,,,Andhra Pradesh,India,,,,4.4,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Javeed tea stall settur,"CXXJ+WFW, Setturu","CXXJ+WFW, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,5,,,,,515767,,,,,
Shopping,Boutiques,Shetturu,Bhaskar Internet Center,"CXXJ+R9F, Setturu","CXXJ+R9F, Setturu, Andhra Pradesh 515767",,,,,Andhra Pradesh,India,,,,,,,,,515767,,,,,
Shopping,Boutiques,Venkata Krishna Puram,Venus Boutique,"JCP9+R73, Nehru Nagar","JCP9+R73, Nehru Nagar, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,5,,,,,517501,,,,,
Shopping,Boutiques,Venkata Krishna Puram,Sree Alankrutha Boutique👗,"JCP9+R73, Nehru Nagar","JCP9+R73, Nehru Nagar, Tirupati, Andhra Pradesh 517501",,,,,Andhra Pradesh,India,,,,5,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Ramysree Boutique And Collections,"Shop No.1, Tharaka Rama Nagar","Shop No.1, Tharaka Rama Nagar, Karakambadi Rural, Tirupati, Andhra Pradesh 517520",063046 52658,,,,Andhra Pradesh,India,,,,4.6,,,,,517520,,,,,
Shopping,Boutiques,Yerpedu,Geethika Boutique,"14-36 dhanelaxmi nagar vanktapuram, road","14-36 dhanelaxmi nagar vanktapuram, road, Tirupati",,,,,Andhra Pradesh,India,,,,4.8,,,,,517507,,,,,
Shopping,Boutiques,Yerpedu,Aaira Boutique,"1st,floor","1st,floor, 19-12-395, opposite New Ganesh Pharmacy, Telephone Colony, Lingeswar Nagar, Bairagi patteda, Tirupati, Andhra Pradesh 517501",,,aairaboutique.com,,Andhra Pradesh,India,,,,5,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Sree Alankrutha Boutique👗,"Marasa Sarovar 5, star hotel","Marasa Sarovar 5, star hotel, 22-8-149/7, 7th cross, near Grand World Road, Upadhyaya Nagar, Madhav Puram, Tirupati, Andhra Pradesh 517507",096406 55792,,,,Andhra Pradesh,India,,,,4.8,,,,,517507,,,,,
Shopping,Boutiques,Yerpedu,Suchithra Designer Studio,"Marasa Sarovar 5, star hotel","Marasa Sarovar 5, star hotel, 22-8-149/7, 7th cross, near Grand World Road, Upadhyaya Nagar, Madhav Puram, Tirupati, Andhra Pradesh 517507",096406 55792,,,,Andhra Pradesh,India,,,,4.8,,,,,517507,,,,,
Shopping,Boutiques,Yerpedu,Dreams Boutique,"19-3-1/b5/18 Near 7th cross, RR Nagar","19-3-1/b5/18 Near 7th cross, RR Nagar, Postal Colony, Korramenugunta, Tirupati, Andhra Pradesh 517501",099664 66769,,,,Andhra Pradesh,India,,,,5,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,HONEY BOUTIQUE,"19-3-1/b5/18 Near 7th cross, RR Nagar","19-3-1/b5/18 Near 7th cross, RR Nagar, Postal Colony, Korramenugunta, Tirupati, Andhra Pradesh 517501",099664 66769,,,,Andhra Pradesh,India,,,,5,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Raghava Fashions,"4-45,Yadava Street","4-45,Yadava Street,Yerpedu, Yerpedu Road, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Hasini boutique,"19-12-228, Indian Bank road","19-12-228, Indian Bank road, Lingeswar Nagar, Bairagi patteda, Tirupati, Andhra Pradesh 517501",099662 20876,,,,Andhra Pradesh,India,,,,4.1,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Madhumathi Boutique,"KT Rd, Srinivasa Nagar","KT Rd, Srinivasa Nagar, N G O Colony, Tirupati, Andhra Pradesh 517501",099597 77077,,,,Andhra Pradesh,India,,,,4.4,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Vaheeda Aari Embroidery & Boutique,"KT Rd, Srinivasa Nagar","KT Rd, Srinivasa Nagar, N G O Colony, Tirupati, Andhra Pradesh 517501",099597 77077,,,,Andhra Pradesh,India,,,,4.4,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Sri Balaji Textiles And Readymades,"Yerpadu, Andhra Pradesh 517619","Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Bathaiah provisions,"MH2J+QXP YERPEDU MANDAL, Madhavamala","MH2J+QXP YERPEDU MANDAL, Madhavamala, Pathaveerapuram, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,4.8,,,,,517520,,,,,
Shopping,Boutiques,Yerpedu,Vamika The Label,"4-34, Madhavamala","4-34, Madhavamala, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,,,,,,517520,,,,,
Shopping,Boutiques,Yerpedu,Jyothi books and fancy,"MHVV+FCG, Kanigiri - Tirupathi Rd","MHVV+FCG, Kanigiri - Tirupathi Rd, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Guru Fashions,"MHVV+FCG, Kanigiri - Tirupathi Rd","MHVV+FCG, Kanigiri - Tirupathi Rd, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,"Sri Sai Maruthi Puncture Shop, SKHT Road, Yerpedu","SH 61, Yerpadu","SH 61, Yerpadu, Andhra Pradesh 517619",097049 25991,,,,Andhra Pradesh,India,,,,3.8,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,HEMA SHAKTI GENERAL STORES,"SH 61, Yerpadu","SH 61, Yerpadu, Andhra Pradesh 517619",097049 25991,,,,Andhra Pradesh,India,,,,3.8,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,VR PLAZA,"MHVV+FC7, Yerpedu","MHVV+FC7, Yerpedu, Naidupeta - Venkatagiri Rd, Yerpedu, Andhra Pradesh 517619",086863 38089,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Sambaiah wood carvings,"Yerpedu mandal, Madhavamala","Yerpedu mandal, Madhavamala, Tirupati, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,4.8,,,,,517520,,,,,
Shopping,Boutiques,Yerpedu,Hanu Chill Cafe,"Yerpedu mandal, Madhavamala","Yerpedu mandal, Madhavamala, Tirupati, Andhra Pradesh 517520",,,,,Andhra Pradesh,India,,,,4.8,,,,,517520,,,,,
Shopping,Boutiques,Yerpedu,Sri Vinayaka Mobiles and Service,"New panchayti building,1st shop","New panchayti building,1st shop,venkatagiri road, T junction panchayat building, 1 st shop, YERPEDU, Andhra Pradesh 517619",086866 69336,,,,Andhra Pradesh,India,,,,4.8,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Yerpedu bazar street,"MHVV+FCG, Kanigiri - Tirupathi Rd","MHVV+FCG, Kanigiri - Tirupathi Rd, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,3,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Latest Boutiques,"Neat Ratnam School, 19-22","Neat Ratnam School, 19-22, Raghavendra Nagar, Tirupati, Andhra Pradesh 517501",097043 16323,,,,Andhra Pradesh,India,,,,,,,,,517501,,,,,
Shopping,Boutiques,Yerpedu,Arati Store,"Arati Store, Nadiha Road","Arati Store, Nadiha Road, Chittoor, Yerpadu, Andhra Pradesh 517619",098326 93068,,,,Andhra Pradesh,India,,,,,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,Subbu house,"Madhya street, near Subbu’s house","Madhya street, near Subbu’s house, Yerpedu, Andhra Pradesh 517619",091820 40756,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Shopping,Boutiques,Yerpedu,SM HAIRSTYLE,"MHVR+7H2, Srikalahasti - Tirupati Rd","MHVR+7H2, Srikalahasti - Tirupati Rd, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,5,,,,,517619,,,,,
Food & Dining,Cafes,Chandragiri,Café Coffee Day,"HPCL Petrol Bunk, Government Hospital","HPCL Petrol Bunk, Government Hospital, Chittoor Road, near Chandragiri, Chandragiri, Andhra Pradesh 517101",1800 102 5093,,chandragiri.cafecoffeeday.com,,Andhra Pradesh,India,,,,3.8,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Madhu Irani Tea Cafe,"HPCL Petrol Bunk, Government Hospital","HPCL Petrol Bunk, Government Hospital, Chittoor Road, near Chandragiri, Chandragiri, Andhra Pradesh 517101",1800 102 5093,,chandragiri.cafecoffeeday.com,,Andhra Pradesh,India,,,,3.8,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,DILEEP CAFE,"Chandragiri - Vedurukuppam Rd, Chandragiri","Chandragiri - Vedurukuppam Rd, Chandragiri, Andhra Pradesh 517101",090140 93781,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Disha's Rooster Cafe,"Chandragiri - Vedurukuppam Rd, Chandragiri","Chandragiri - Vedurukuppam Rd, Chandragiri, Andhra Pradesh 517101",090140 93781,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Coffee Cafe,"H8H7+RHR, Tirupati","H8H7+RHR, Tirupati, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,3.4,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Coffenadu Cafe,"Kanipakam - Tirupati Rd, Chandragiri","Kanipakam - Tirupati Rd, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,THE CAFE-P,"Kanipakam - Tirupati Rd, Chandragiri","Kanipakam - Tirupati Rd, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,KK TEA & COFFEE STALL,"Chandragiri _ Pakala Road, Chandragiri","Chandragiri _ Pakala Road, Chandragiri, Andhra Pradesh 517101",083090 07722,,,,Andhra Pradesh,India,,,,4.3,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Vishnupriya family dhaba,"Chandragiri _ Pakala Road, Chandragiri","Chandragiri _ Pakala Road, Chandragiri, Andhra Pradesh 517101",083090 07722,,,,Andhra Pradesh,India,,,,4.3,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,NEW BITES,"Opp: indian bank, Chandragiri","Opp: indian bank, Chandragiri, Tirupati, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4.6,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,sri Lakshmi Vilas,"Opp: indian bank, Chandragiri","Opp: indian bank, Chandragiri, Tirupati, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4.6,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Raja Food Centre,"H8R9+QCW, Chandragiri","H8R9+QCW, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4.8,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Hotel sri pavithra,"H8QC+WJ2, PN Rd","H8QC+WJ2, PN Rd, Chandragiri, Andhra Pradesh 517101",092475 63717,,,,Andhra Pradesh,India,,,,3.8,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Happi Family Dhaba,"Balaji Nagar, Thondavada village","Balaji Nagar, Thondavada village, NH-140, Chandragiri, Tirupati, Andhra Pradesh 517505",077778 01804,,,,Andhra Pradesh,India,,,,4.5,,,,,517505,,,,,
Food & Dining,Cafes,Chandragiri,CHIT CHAT,"Balaji Nagar, Thondavada village","Balaji Nagar, Thondavada village, NH-140, Chandragiri, Tirupati, Andhra Pradesh 517505",077778 01804,,,,Andhra Pradesh,India,,,,4.5,,,,,517505,,,,,
Food & Dining,Cafes,Chandragiri,Army Chai Wala,"Balaji Nagar, Thondavada village","Balaji Nagar, Thondavada village, NH-140, Chandragiri, Tirupati, Andhra Pradesh 517505",077778 01804,,,,Andhra Pradesh,India,,,,4.5,,,,,517505,,,,,
Food & Dining,Cafes,Chandragiri,Ski Bucks - Chandragiri,"Shop No1, Kosuru Complex","Shop No1, Kosuru Complex, near Kothapeta Bus Stop, Chandragiri, Andhra Pradesh 517101",,,instagram.com,,Andhra Pradesh,India,,,,4.5,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Chai Bandi,"Shop No1, Kosuru Complex","Shop No1, Kosuru Complex, near Kothapeta Bus Stop, Chandragiri, Andhra Pradesh 517101",,,instagram.com,,Andhra Pradesh,India,,,,4.5,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Kerala Hotel,"H8Q8+JV2, Chandragiri","H8Q8+JV2, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4,,,,,517101,,,,,
Food & Dining,Cafes,Chandragiri,Five Stars Chicken,"H8Q8+JV2, Chandragiri","H8Q8+JV2, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,4,,,,,517101,,,,,
