category,sub_category,city,name,area,address,phone_no_1,phone_no_2,source,ratings,state,country,email,latitude,longitude,reviews,facebook_url,linkedin_url,twitter_url,description,pincode,virtual_phone_no,whatsapp_no,phone_no_3,avg_spent,cost_for_two
Shopping,mobile store,Yerpedu,Happi Mobiles,"Hathiramji Colony , Bairagipattada Airbypass road","Hathiramji Colony , Bairagipattada Airbypass road, &, Annamaya circle, Tirupati, Andhra Pradesh 517501",091004 12345,,happimobiles.com,,Andhra Pradesh,India,,,,4.9,,,,,517501,,,,,
Shopping,mobile store,Yerpedu,ROYAL MOBILES,"Hathiramji Colony , Bairagipattada Airbypass road","Hathiramji Colony , Bairagipattada Airbypass road, &, Annamaya circle, Tirupati, Andhra Pradesh 517501",091004 12345,,happimobiles.com,,Andhra Pradesh,India,,,,4.9,,,,,517501,,,,,
Shopping,mobile store,Yerpedu,Padma mobiles,"MHVV+69H, Yerpedu","MHVV+69H, Yerpedu, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619,,,,,
Shopping,mobile store,Yerpedu,Chenchu Lakshmi mobile,"MHVV+69H, Yerpedu","MHVV+69H, Yerpedu, Yerpadu, Andhra Pradesh 517619",,,,,Andhra Pradesh,India,,,,,,,,,517619,,,,,
Hospital & Clinics,Pharma Store,Brahma Samudram,SARMAS Medical And Ganaral Store,"New Muncipal Complex Room No 13 Old Town Thadipathri Bus Stop B. K. S. Road, Andhra Pradesh 515004","New Muncipal Complex Room No 13 Old Town Thadipathri Bus Stop B. K. S. Road, Andhra Pradesh 515004",096668 94042,,,,Andhra Pradesh,India,,,,,,,,,515004,,,,,
Hospital & Clinics,Pharma Store,Brahma Samudram,Saibaba Medical Store,"M9QV+HFP, Muddanur","M9QV+HFP, Muddanur, Andhra Pradesh 516380",094409 22878,,,,Andhra Pradesh,India,,,,4.8,,,,,516380,,,,,
Hospital & Clinics,Pharma Store,Brahma Samudram,Sri Setharama Medical Stores,"G23X+Q4Q, Near Venkateswara Book Depo","G23X+Q4Q, Near Venkateswara Book Depo, Gandhi Road, near Mahatma Gandhi Statue, Ongole, Andhra Pradesh 523001",092477 20659,,,,Andhra Pradesh,India,,,,5,,,,,523001,,,,,
Hospital & Clinics,Pharma Store,Brahma Samudram,Sri Subrhamanya Medical And General Store,"KTC-BKP Road, Main","KTC-BKP Road, Main, Road, Bukkapatnam, Andhra Pradesh 515144",099669 99229,,,,Andhra Pradesh,India,,,,,,,,,515144,,,,,
Hospital & Clinics,Pharma Store,Brahma Samudram,Ramu general store,"V3CG+QV9, BramhasamudramAndhra","V3CG+QV9, BramhasamudramAndhra, Brahmasamudram, Andhra Pradesh 515871",,,,,Andhra Pradesh,India,,,,5,,,,,515871,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Apollo Pharmacy Chandragiri,"No. 8/55, PN Road","No. 8/55, PN Road, Chandragiri, Andhra Pradesh 517505",077022 01969,,apollopharmacy.in,,Andhra Pradesh,India,,,,4.1,,,,,517505,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Generic Medical Store,"H8P8+C4P, Punganur - Tirupathi Rd","H8P8+C4P, Punganur - Tirupathi Rd, Chandragiri, Tirupati, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Mahalakshmi Medical store,"Pungunur Road, near Clock Tower","Pungunur Road, near Clock Tower, Pata Peta, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Padmavati Medicals,"PN Rd, Chandragiri","PN Rd, Chandragiri, Andhra Pradesh 517101",070132 85062,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Apollo Pharmacy Chandragiri II,"No. 16-1, Bazar St","No. 16-1, Bazar St, near Chandragiri Library, Chandragiri, Tirupati, Andhra Pradesh 517101",091549 14266,,apollopharmacy.in,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Sree Sairam Medicals & Fancy,"H8P8+P55, Chandragiri","H8P8+P55, Chandragiri, Andhra Pradesh 517101",090301 20285,,,,Andhra Pradesh,India,,,,5,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,KAVYA PHARMACY 2,"H8Q9+MH2, Chandragiri","H8Q9+MH2, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Harshith Pharmacy,"H8QF+RMJ, 10-8","H8QF+RMJ, 10-8, Tirupati Rd, beside indian bank, Chandragiri, Thondavada, Andhra Pradesh 517101",099496 39009,,,,Andhra Pradesh,India,,,,1,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Ganesh medical chandrageri,"10-7 Bharathi Nagar puttalam tempul, Chandragiri","10-7 Bharathi Nagar puttalam tempul, Chandragiri, Andhra Pradesh 517101",,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Vet care medicals,"Kotthapeta Honda show room complex, Chandragiri","Kotthapeta Honda show room complex, Chandragiri, Andhra Pradesh 517101",063021 06003,,,,Andhra Pradesh,India,,,,4.9,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,SAI SUDHA MEDICALS AND FANCY,"Sainath nagar, Chandragiri","Sainath nagar, Chandragiri, Andhra Pradesh 517102",093999 28725,,,,Andhra Pradesh,India,,,,,,,,,517102,,,,,
Hospital & Clinics,Pharma Store,Chandragiri,Bharathi Vet Medicals,"Shop 3, Chandragiri","Shop 3, Chandragiri, Andhra Pradesh 517101",063029 66758,,,,Andhra Pradesh,India,,,,,,,,,517101,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri Rama Medical Stores,"Andhra Ratna Rd, Perala","Andhra Ratna Rd, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,4.7,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Ch Yanadisetty company(Medicals),"Andhra Ratna Rd, Perala","Andhra Ratna Rd, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,4.7,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Srinivasa Medical Stores,"shop no-7, Andhra Ratna Rd","shop no-7, Andhra Ratna Rd, Muntha vari Centre, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,4.6,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri Meghana Medicals,"shanthi theatre road, beside nagaratna hospital","shanthi theatre road, beside nagaratna hospital, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",094650 99999,,,,Andhra Pradesh,India,,,,4.5,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,SANKAR MEDICAL STORES,"Chirala, Vetapalem","Chirala, Vetapalem, Vetapalem - Santharavuru Rd, Vetapalem, Andhra Pradesh 523187",,,,,Andhra Pradesh,India,,,,5,,,,,523187,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sankar Medical Stores,"20-12-72, Andhra Ratna Rd","20-12-72, Andhra Ratna Rd, Thomaspet, Wood Nagar Colony, Chirala, Andhra Pradesh 523155",094406 60826,,,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Apollo Pharmacy Chirala,"No. 20, Janjanam Complex","No. 20, Janjanam Complex, Andhra Ratna Rd, near Naturals Salon, Wood Nagar Colony, Chirala, Andhra Pradesh 523155",085942 20115,,apollopharmacy.in,,Andhra Pradesh,India,,,,2.7,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Narayanadri Medical and General Stores,"Vykunta Puram Rd, opposite Fireoffice Railway gate","Vykunta Puram Rd, opposite Fireoffice Railway gate, beside Government Veterinary Hospital, Vital Nagar, Chirala, Andhra Pradesh 523155",097001 48466,,,,Andhra Pradesh,India,,,,3.7,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,MedPlus Kotla Bazaar Road,"No.16, Revenue Ward","No.16, Revenue Ward, D.No.18-1, 172/1, Kotla Bazaar, Paparajuthota, Chirala, Andhra Pradesh 523155",093989 23066,,medplusmart.com,,Andhra Pradesh,India,,,,4,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,valiveti corporation,"Koravari street, Perala","Koravari street, Perala, Chirala, Andhra Pradesh 523157",085942 31398,,,,Andhra Pradesh,India,,,,4.7,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI SURYA GENERIC MEDICAL SHOP,"1 TOWN, POLICE STATION","1 TOWN, POLICE STATION, Andhra Ratna Rd, opp. to E-ZONE, Wood Nagar Colony, Chirala, Andhra Pradesh 523155",097033 09682,,,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Vasavi Medical Agencies,"Perala, Chirala","Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,5,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Apollo Pharmacy,"R9G4+WC9, Andhra Ratna Rd","R9G4+WC9, Andhra Ratna Rd, Muntha vari Centre, Chirala, Andhra Pradesh 523155",1860 500 0101,,apollopharmacy.in,,Andhra Pradesh,India,,,,4.1,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri SaiNaga Malleswari Medical Agency,"Avvaru Butchayya Handlooms opposit Rd, Rambabu mess road","Avvaru Butchayya Handlooms opposit Rd, Rambabu mess road, Chirala, Andhra Pradesh 523156",098854 52641,,,,Andhra Pradesh,India,,,,4.2,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,Venkata Sowmya Medical and General Stores,"Chinnaradham center, Perala","Chinnaradham center, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,4.8,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Apollo Pharmacy Near Me | VETAPALAM CHIRALA | Chirala,"13-129, Ground Floor","13-129, Ground Floor, 3 Roads Center, Kothapeta, Chirala, Andhra Pradesh 523157",080 4628 6892,,apollopharmacy.in,,Andhra Pradesh,India,,,,5,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Divya medical & general stores,"shop no 3, opp. santha bazaar","shop no 3, opp. santha bazaar, R.K Puram, Chirala, Andhra Pradesh 523155",098851 02801,,,,Andhra Pradesh,India,,,,4,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,MADHAVI MEDICAL,"Shop 2, Perala","Shop 2, Perala, Chirala, Andhra Pradesh 523157",094903 85914,,,,Andhra Pradesh,India,,,,4,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Jytra Pharmacy,"D.No.8, Chinna Radham Centre","D.No.8, Chinna Radham Centre, 1-16, GBC Road, Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,4,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI LAKSHMI MEDICAL AND GENERAL STORES,"Shop No 2-56, Chirala Bypass Rd","Shop No 2-56, Chirala Bypass Rd, near VRS COLLEGE, ILTD Colony, Kothapeta, Chirala, Andhra Pradesh 523157",096039 51599,,,,Andhra Pradesh,India,,,,4,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,AGAPE MEDICAL AND GENERAL,"Shop 12, opp. TTD Kalyanamandapam","Shop 12, opp. TTD Kalyanamandapam, Kothapeta, Chirala, Andhra Pradesh 523157",094650 99999,,,,Andhra Pradesh,India,,,,4.5,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Apollo Pharmacy,"Shop No 6, Main center","Shop No 6, Main center, Chirala - Ongole Rd, Vetapalem, Andhra Pradesh 523187",080 4448 1188,,apollopharmacy.in,,Andhra Pradesh,India,,,,5,,,,,523187,,,,,
Hospital & Clinics,Pharma Store,Chirala,VIJAYA SAI MEDICAL & GENERAL STORES,"SHOP NO 10, 10-70","SHOP NO 10, 10-70, Perala, Chirala, Andhra Pradesh 523157",098667 68161,,,,Andhra Pradesh,India,,,,3,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,MedLife Chirala,"308, KK Complex","308, KK Complex, near LIC Office, Chirala, Andhra Pradesh 523155",,,facebook.com,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Dhanvanthri Medical Shop,"R9G4+Q9W, Andhra Ratna Rd","R9G4+Q9W, Andhra Ratna Rd, Muntha vari Centre, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI RESHMA MEDICALS,"Shop 3, Kotla Bazaar","Shop 3, Kotla Bazaar, Muntha vari Centre, Chirala, Andhra Pradesh 523155",092474 56799,,,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Vijaya Lakshmi Medical and general stores,"Perala, Chirala","Perala, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,5,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri Prasad Medicals,"Station Road, Perala","Station Road, Perala, Chirala, Andhra Pradesh 523157",091609 66797,,,,Andhra Pradesh,India,,,,4.3,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,KUSUMASRI MEDICALS,"Shop 2, near Fire Station","Shop 2, near Fire Station, Perala, Chirala, Andhra Pradesh 523156",092906 67763,,,,Andhra Pradesh,India,,,,2.5,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,Vasavi Medicals And General Stores,"Shop 2, near Fire Station","Shop 2, near Fire Station, Perala, Chirala, Andhra Pradesh 523156",092906 67763,,,,Andhra Pradesh,India,,,,2.5,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,Revanth Sai Medical & fancy stores,"VRS and YRN College Rd, NTR Nagar","VRS and YRN College Rd, NTR Nagar, Chirala, Andhra Pradesh 523157",097006 52990,,,,Andhra Pradesh,India,,,,3.4,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Homoeopathy store,"43/3, C zone","43/3, C zone, Dairy Rd, Chirala, Andhra Pradesh 523156",,,,,Andhra Pradesh,India,,,,5,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,Medical Shop,"R9C2+Q5W, Swarna Rd","R9C2+Q5W, Swarna Rd, Muntha vari Centre, Chirala, Andhra Pradesh 523155",092908 72600,,,,Andhra Pradesh,India,,,,2.8,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Siva prakash medical agency,"R9H3+8Q4 Bestha Palem, Muntha vari Centre","R9H3+8Q4 Bestha Palem, Muntha vari Centre, Chirala, Andhra Pradesh 523156",,,,,Andhra Pradesh,India,,,,4,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,Vasavi Medicals,"R973+CVQ, Kothapeta","R973+CVQ, Kothapeta, Chirala, Andhra Pradesh 523155",,,,,Andhra Pradesh,India,,,,3.4,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,SURYA MANOGANA MEDICAL AND general stores,"R84M+XJX, Guntur - Chirala Rd","R84M+XJX, Guntur - Chirala Rd, Jandrapeta, Chirala, Andhra Pradesh 523165",,,,,Andhra Pradesh,India,,,,3,,,,,523165,,,,,
Hospital & Clinics,Pharma Store,Chirala,RK Fancy and General Store,"R9F2+HQ6, Muntha vari Centre","R9F2+HQ6, Muntha vari Centre, Chirala, Andhra Pradesh 523155",077319 64994,,,,Andhra Pradesh,India,,,,4.2,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Venkata Ramana Medical Store,"R9F2+HQ6, Muntha vari Centre","R9F2+HQ6, Muntha vari Centre, Chirala, Andhra Pradesh 523155",077319 64994,,,,Andhra Pradesh,India,,,,4.2,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI SREENIVASA MEDICAL & FANCY STORES,"Shop 7, Kotla Bazaar","Shop 7, Kotla Bazaar, near Patabi Sweets, Paparajuthota, Chirala, Andhra Pradesh 523155",092908 55578,,,,Andhra Pradesh,India,,,,,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,SHOP,"R9G4+W8G, Muntha vari Centre","R9G4+W8G, Muntha vari Centre, Chirala, Andhra Pradesh 523157",,,,,Andhra Pradesh,India,,,,1,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,chirala surgicals,"R9H4+4Q6, Polimera Rd","R9H4+4Q6, Polimera Rd, Wood Nagar Colony, Chirala, Andhra Pradesh 523157",098855 47331,,,,Andhra Pradesh,India,,,,4,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Apollo pharmacy vetapalem,"Chirala - Ongole Rd, Vetapalem","Chirala - Ongole Rd, Vetapalem, Andhra Pradesh 523187",091543 93673,,,,Andhra Pradesh,India,,,,5,,,,,523187,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri prathibha medical&genaral stores,"Desaipeta, Chirala","Desaipeta, Chirala, Vetapalem, Andhra Pradesh 523187",081214 17132,,,,Andhra Pradesh,India,,,,1,,,,,523187,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri Sainadha Medicals,"Nalla Gandhi Bomma Rd, Uzilipet","Nalla Gandhi Bomma Rd, Uzilipet, Chirala, Andhra Pradesh 523155",098489 92409,,,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Mangaiah medical and fancy stores,"Padmanabhuni Pet, Ipurupalem","Padmanabhuni Pet, Ipurupalem, Ipuru Palem Rural, Andhra Pradesh 523166",098482 73739,,,,Andhra Pradesh,India,,,,2.7,,,,,523166,,,,,
Hospital & Clinics,Pharma Store,Chirala,Annapurna Medical And Fancy Store,"Old Rigister Office, Shop No 21 Opp Main Road","Old Rigister Office, Shop No 21 Opp Main Road, Road, Andhra Pradesh 523156",096666 27473,,,,Andhra Pradesh,India,,,,,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,NAVAJEEVAN MEDICAL STORES,"Panchayat Soloman Center, Near","Panchayat Soloman Center, Near, Anjaneya swamy temple lane, opposite Crystal Honda, Ramakrishnapuram, R.K Puram, Chirala, Andhra Pradesh 523155",091820 31333,,,,Andhra Pradesh,India,,,,,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,Venkata Sai Medicals,"Andhra Ratna Rd, near Clock Tower Center","Andhra Ratna Rd, near Clock Tower Center, Wood Nagar Colony, Chirala, Andhra Pradesh 523155",090003 49906,,,,Andhra Pradesh,India,,,,5,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI SAI AASRITHA HOMEO STORE,"Shop 27 Vaishnavi Avanue, Chirala","Shop 27 Vaishnavi Avanue, Chirala, Andhra Pradesh 523155",080080 54805,,,,Andhra Pradesh,India,,,,4.8,,,,,523155,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI VIJYA GANAPATHI MEDICALS,"Shop 10, Ar Road","Shop 10, Ar Road, Muntha vari Centre, Chirala, Andhra Pradesh 523157",092464 67021,,,,Andhra Pradesh,India,,,,3,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,"Office of the Drugs Inspector, Chirala,.","R87V+JG2, Unnamed Road","R87V+JG2, Unnamed Road, R.K Puram, Chirala, Andhra Pradesh 523165",,,,,Andhra Pradesh,India,,,,5,,,,,523165,,,,,
Hospital & Clinics,Pharma Store,Chirala,BHANU MEDICALS AND FANCY STORES,"Sivalayam, md","Sivalayam, md, 523165, Main Rd, Jandrapeta, Chirala, Andhra Pradesh 523156",089770 41419,,,,Andhra Pradesh,India,,,,2,,,,,523165,,,,,
Hospital & Clinics,Pharma Store,Chirala,Jyothi Medical And General Stores,"Shop No 8-61, Main Rd","Shop No 8-61, Main Rd, Muntha vari Centre, Parchoor, Chirala, Andhra Pradesh 523156",099899 85161,,,,Andhra Pradesh,India,,,,,,,,,523156,,,,,
Hospital & Clinics,Pharma Store,Chirala,SRI SAI VENKATA LAKSHMI MEDICAL &GENERAL STORES,"D No 20-12-59 ,A.R","D No 20-12-59 ,A.R, Main Rd, Chirala, Andhra Pradesh 523157",098662 05461,,,,Andhra Pradesh,India,,,,,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,AROGYA SANJEEVANI MEDICAL & GENERAL STORES,"D No 20-12-59 ,A.R","D No 20-12-59 ,A.R, Main Rd, Chirala, Andhra Pradesh 523157",098662 05461,,,,Andhra Pradesh,India,,,,,,,,,523157,,,,,
Hospital & Clinics,Pharma Store,Chirala,Sri Srinivasa Medical And Fancy Store,"1-116,Gavinivaripalem Road","1-116,Gavinivaripalem Road, NH 216, Vedullapalli, Chirala, Andhra Pradesh 522317",,,,,Andhra Pradesh,India,,,,,,,,,522317,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Sri Sai Madhuri Medicals,"Bus Stop, 7-17-7 NH16 Opp. Anakapalli","Bus Stop, 7-17-7 NH16 Opp. Anakapalli, NH16, Old Gajuwaka, Chaitanya Nagar, Visakhapatnam, Andhra Pradesh 530026",096523 41111,,,,Andhra Pradesh,India,,,,4.5,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Lakshmi Medical & General Stores,"D.No:12-61, 12","D.No:12-61, 12, BC Rd, opposite Petrol Bunk, New Gajuwaka, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",079816 57887,,,,Andhra Pradesh,India,,,,4.8,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Apollo Pharmacy Gajuwaka -2 - Vizag,"1/90, Vuda Colony","1/90, Vuda Colony, Gonthinavanipalem, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",091774 00154,,apollopharmacy.in,,Andhra Pradesh,India,,,,4,,,,,530044,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Apollo Pharmacy Gajuwaka 4 Kanithi Road,"1/90, Vuda Colony","1/90, Vuda Colony, Gonthinavanipalem, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",091774 00154,,apollopharmacy.in,,Andhra Pradesh,India,,,,4,,,,,530044,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Health Plus Pharmacy - Generic Medical Store,"24-90-4/1, Gonthinavanipalem","24-90-4/1, Gonthinavanipalem, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,4.5,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Mana Pharmacy,"24-90-4/1, Gonthinavanipalem","24-90-4/1, Gonthinavanipalem, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,4.5,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Apollo Pharmacy Gajuwaka Junction,"3, 1","3, 1, NLP Raju Complex, D# 10, 80 FEET Rd, near Indian Bank, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",079950 72675,,apollopharmacy.in,,Andhra Pradesh,India,,,,2.8,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Apollo Pharmacy Gajuwaka B.C Road,"Ramanachari Cplx, D. No. 13/6/14/ 3 & 4","Ramanachari Cplx, D. No. 13/6/14/ 3 & 4, BC Rd, New Gajuwaka, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",091211 79146,,apollopharmacy.in,,Andhra Pradesh,India,,,,2.5,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Sri Vignesh Medical Store,"Ramanachari Cplx, D. No. 13/6/14/ 3 & 4","Ramanachari Cplx, D. No. 13/6/14/ 3 & 4, BC Rd, New Gajuwaka, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",091211 79146,,apollopharmacy.in,,Andhra Pradesh,India,,,,2.5,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Lalitha Medicals & General Stores,"D. No. 7-16-37, Service Rd","D. No. 7-16-37, Service Rd, NH- 5 Road, Old Gajuwaka Junction, Old Gajuwaka, Chaitanya Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",0891 646 8778,,,,Andhra Pradesh,India,,,,4.4,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Apollo Pharmacy Gajuwaka 3 Himachalnagar,"Naidu Complex, near Vinayaka Temple","Naidu Complex, near Vinayaka Temple, Himachalnagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530011",099080 02338,,apollopharmacy.in,,Andhra Pradesh,India,,,,3.1,,,,,530011,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,MedPlus Gajuwaka Bc Road,"D No 22/108/16/2 Sy No 43/3, Pedagantyada","D No 22/108/16/2 Sy No 43/3, Pedagantyada, BC Rd, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",063018 51885,,medplusmart.com,,Andhra Pradesh,India,,,,3.6,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Mayur generic pharmacy,"14,Besides","14,Besides, SFS school, Mayur Pharmacy, 24-105, Kanithi Rd, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",093460 57159,,,,Andhra Pradesh,India,,,,4.8,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,MedPlus Gajuwaka Kanithi Rd,"D No 24/19/3/1 Vuda Colony, near More","D No 24/19/3/1 Vuda Colony, near More, Vinayaka Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",084639 17952,,medplusmart.com,,Andhra Pradesh,India,,,,3.8,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Sri Sai Santhosh Medicals,"10-08-03,beside sr shoping mall","10-08-03,beside sr shoping mall, jagamma coplex, Main Rd, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",,,,,Andhra Pradesh,India,,,,4.8,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Satya Durga Medicals Homoeopathy and Ayurvedic Medical Shop,"8-11-5/1,NH-16 Road","8-11-5/1,NH-16 Road, beside LATA HOSPITAL, near Old Gajuwaka, Junction, Visakhapatnam, Andhra Pradesh 530026",089125 14698,,,,Andhra Pradesh,India,,,,4.5,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Noah Medical & General Stores,"13-8/1, BC Rd","13-8/1, BC Rd, New Gajuwaka, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",093939 42367,,,,Andhra Pradesh,India,,,,3,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Sri Venkata Rama Medical Stores,"M6M8+7G2, B C Road","M6M8+7G2, B C Road, Gajuwaka, Visakhapatnam, Andhra Pradesh 530026",099480 48979,,,,Andhra Pradesh,India,,,,4.2,,,,,530026,,,,,
Hospital & Clinics,Pharma Store,Gajuwaka,Apollo Pharmacy BC Road Gajuwaka,"M6F6+6JQ, BC Rd","M6F6+6JQ, BC Rd, opp. sai baba temple, above Gmart super market, Dayal Nagar, Gajuwaka, Visakhapatnam, Andhra Pradesh 530044",080 4448 1690,,apollopharmacy.in,,Andhra Pradesh,India,,,,5,,,,,530044,,,,,
